"gene_name","gene_biotype","X","Pathway","Pvalue","FDR","s","Rs","PVal","adj.P.Val","sign_Rs0.5"
"DPT","protein_coding",218305,"TNF_Family_Members",0.001,0.000436345624369286,1228.71001111184,0.579928201329285,0.00189465390931282,0.584416665447768,"Positive"
"DRAM1","protein_coding",112177,"Interferons",0.007,0.0027270374582408,1007.67222364469,0.655496675677028,0.000277144363704068,0.656683379277732,"Positive"
"EDEM1","protein_coding",201808,"TGFb_Family_Member_Receptor",0.004,0.00161981243267847,764.630674529232,0.73858780357975,1.63910163189778e-05,0.738725226221424,"Positive"
"EDEM1","protein_coding",21808,"Antimicrobials",0.001,0.000436345624369286,764.630674529232,0.73858780357975,1.63910163189778e-05,0.738725226221424,"Positive"
"EFNA2","protein_coding",107103,"Interferons",0.002,0.000843695195358332,4748.25099078434,-0.623333672063022,0.000678944099878521,-2931.92784325743,"Negative"
"EFNA2","protein_coding",137103,"Interleukins_Receptor",0.006,0.00236353580198197,4748.25099078434,-0.623333672063022,0.000678944099878521,-2931.92784325743,"Negative"
"EIF2AK4","protein_coding",216056,"TNF_Family_Members",0.001,0.000436345624369286,974.666581172224,0.666780656009496,0.000198701883454034,0.66770336389231,"Positive"
"EIF2AK4","protein_coding",171056,"TCRsignalingPathway",0.001,0.000436345624369286,974.666581172224,0.666780656009496,0.000198701883454034,0.66770336389231,"Positive"
"ELK4","protein_coding",115209,"Interferons",0.003,0.00123664274305368,1123.69205779035,0.615831775114412,0.000807684390759948,0.618362478072854,"Positive"
"ELK4","protein_coding",130209,"Interleukins",0.001,0.000436345624369286,1123.69205779035,0.615831775114412,0.000807684390759948,0.618362478072854,"Positive"
"ENDOG","protein_coding",206980,"TGFb_Family_Member_Receptor",0.001,0.000436345624369286,4863.3313670196,-0.662677390434053,0.00022920897803924,-4987.1775049286,"Negative"
"ENDOG","protein_coding",11980,"Antigen_Processing_and_Presentation",0.008,0.00308573047580649,4863.3313670196,-0.662677390434053,0.00022920897803924,-4987.1775049286,"Negative"
"ENDOG","protein_coding",236980,"TNF_Family_Members_Receptors",0.003,0.00123664274305368,4863.3313670196,-0.662677390434053,0.00022920897803924,-4987.1775049286,"Negative"
"ENDOG","protein_coding",41980,"BCRSignalingPathway",0.006,0.00236353580198197,4863.3313670196,-0.662677390434053,0.00022920897803924,-4987.1775049286,"Negative"
"ENTPD4","protein_coding",482945,"TGFb_Family_Member_Receptor",0.002,0.000843695195358332,1450.747969563,0.504017788183588,0.00863025712524901,0.51541390199093,"Positive"
"ENTPD4","protein_coding",241964,"Antigen_Processing_and_Presentation",0.006,0.00236353580198197,1450.747969563,0.504017788183588,0.00863025712524901,0.51541390199093,"Positive"
"EOMES","protein_coding",145980,"Interleukins_Receptor",0.001,0.000436345624369286,955.663332475953,0.673277493170614,0.000163021518927345,0.674065685526594,"Positive"
"EOMES","protein_coding",70980,"Chemokine_Receptors",0.008,0.00308573047580649,955.663332475953,0.673277493170614,0.000163021518927345,0.674065685526594,"Positive"
"EOMES","protein_coding",220980,"TNF_Family_Members",0.005,0.00199513832160891,955.663332475953,0.673277493170614,0.000163021518927345,0.674065685526594,"Positive"
"EPG5","protein_coding",39470,"BCRSignalingPathway",0.005,0.00199513832160891,1429.7443788987,0.511198502940614,0.00758505658955891,0.521594632911748,"Positive"
"ESYT2","protein_coding",214759,"TNF_Family_Members",0.005,0.00199513832160891,1112.69017696619,0.619593101891901,0.000734270496500645,0.621973291479001,"Positive"
"ESYT2","protein_coding",109759,"Interferons",0.002,0.000843695195358332,1112.69017696619,0.619593101891901,0.000734270496500645,0.621973291479001,"Positive"
"ETV3","protein_coding",49658,"Chemokines",0.004,0.00161981243267847,1224.70932717578,0.581295956521099,0.00183736812075769,0.585716576460903,"Positive"
"ETV3","protein_coding",139658,"Interleukins_Receptor",0.009,0.00344095866994278,1224.70932717578,0.581295956521099,0.00183736812075769,0.585716576460903,"Positive"
"ETV3","protein_coding",4658,"Antigen_Processing_and_Presentation",0.005,0.00199513832160891,1224.70932717578,0.581295956521099,0.00183736812075769,0.585716576460903,"Positive"
"FAM111A","protein_coding",221884,"TNF_Family_Members",0.001,0.000436345624369286,1238.71172095198,0.576508813349749,0.00204461921796428,0.58121986222103,"Positive"
"FAM111A","protein_coding",71884,"Chemokine_Receptors",0.005,0.00199513832160891,1238.71172095198,0.576508813349749,0.00204461921796428,0.58121986222103,"Positive"
"FAM20B","protein_coding",109546,"Interferons",0.001,0.000436345624369286,836.642985378258,0.713968210127091,4.19005711823783e-05,0.714366884143595,"Positive"
"FAM20B","protein_coding",139546,"Interleukins_Receptor",0.002,0.000843695195358332,836.642985378258,0.713968210127091,4.19005711823783e-05,0.714366884143595,"Positive"
"FAM222A","protein_coding",112798,"Interferons",0.006,0.00236353580198197,4477.26536719011,-0.530689014423968,0.00533785206166033,-266.257292316793,"Negative"
"FAM222A","protein_coding",67798,"Chemokine_Receptors",0.004,0.00161981243267847,4477.26536719011,-0.530689014423968,0.00533785206166033,-266.257292316793,"Negative"
"FAM222A","protein_coding",127798,"Interleukins",0.001,0.000436345624369286,4477.26536719011,-0.530689014423968,0.00533785206166033,-266.257292316793,"Negative"
"FAM222A","protein_coding",52798,"Chemokines",0.008,0.00308573047580649,4477.26536719011,-0.530689014423968,0.00533785206166033,-266.257292316793,"Negative"
"FASLG","protein_coding",214725,"TNF_Family_Members",0.001,0.000436345624369286,1151.39363885089,0.606361149110807,0.00102134991500257,0.609291916254287,"Positive"
"FBXO28","protein_coding",83426,"Cytokines",0.003,0.00123664274305368,1456.74899546709,0.501966155395867,0.00895008391539101,0.513567102460401,"Positive"
"FBXO28","protein_coding",128426,"Interleukins",0.003,0.00123664274305368,1456.74899546709,0.501966155395867,0.00895008391539101,0.513567102460401,"Positive"
"FCGR2B","protein_coding",226201,"TNF_Family_Members_Receptors",0.001,0.000436345624369286,1342.72950328947,0.540947178362576,0.00431087373450408,0.548231877362853,"Positive"
"FCGR2B","protein_coding",136201,"Interleukins_Receptor",0.001,0.000436345624369286,1342.72950328947,0.540947178362576,0.00431087373450408,0.548231877362853,"Positive"
"FCMR","protein_coding",145813,"Interleukins_Receptor",0.005,0.00199513832160891,871.648969818756,0.702000352198716,6.39302585186982e-05,0.702448377952014,"Positive"
"FCMR","protein_coding",115813,"Interferons",0.001,0.000436345624369286,871.648969818756,0.702000352198716,6.39302585186982e-05,0.702448377952014,"Positive"
