"gene_name","gene_biotype","X","Pathway","Pvalue","FDR","s","Rs","PVal","adj.P.Val","sign_Rs0.5"
"ADSS2","protein_coding",523,"Antigen_Processing_and_Presentation",0.001,0.000713547353141965,1238.71172095198,0.576508813349749,0.00204461921796428,0.58121986222103,"Positive"
"ADSS2","protein_coding",195523,"TGFb_Family_Member_Receptor",0.002,0.00135750045299262,1238.71172095198,0.576508813349749,0.00204461921796428,0.58121986222103,"Positive"
"AFF1","protein_coding",238242,"TNF_Family_Members_Receptors",0.001,0.000713547353141965,1450.747969563,0.504017788183588,0.00863025712524901,0.51541390199093,"Positive"
"AFF1","protein_coding",13242,"Antigen_Processing_and_Presentation",0.002,0.00135750045299262,1450.747969563,0.504017788183588,0.00863025712524901,0.51541390199093,"Positive"
"AFF1","protein_coding",163242,"NaturalKiller_Cell_Cytotoxicity",0.001,0.000713547353141965,1450.747969563,0.504017788183588,0.00863025712524901,0.51541390199093,"Positive"
"AHNAK","protein_coding",50591,"Chemokines",0.008,0.00477147062540956,1156.69770026282,0.604547794781943,0.00106740671290128,0.607615827608903,"Positive"
"AICDA","protein_coding",18945,"Antimicrobials",0.009,0.00530013640739251,1302.1555087725,0.554818629479486,0.00325393695828565,0.560975661239348,"Positive"
"AICDA","protein_coding",48945,"Chemokines",0.009,0.00530013640739251,1302.1555087725,0.554818629479486,0.00325393695828565,0.560975661239348,"Positive"
"AICDA","protein_coding",123945,"Interleukins",0.001,0.000713547353141965,1302.1555087725,0.554818629479486,0.00325393695828565,0.560975661239348,"Positive"
"AIM2","protein_coding",221003,"TNF_Family_Members",0.001,0.000713547353141965,1432.74489185075,0.510172686546753,0.00772752760702268,0.52073868142062,"Positive"
"AIM2","protein_coding",71003,"Chemokine_Receptors",0.007,0.00423432324636338,1432.74489185075,0.510172686546753,0.00772752760702268,0.52073868142062,"Positive"
"ALDH1A3","protein_coding",240422,"Antigen_Processing_and_Presentation",0.008,0.00477147062540956,1138.69462255056,0.610702693145108,0.000918002907308156,0.613474242247718,"Positive"
"ALPK1","protein_coding",16225,"Antimicrobials",0.008,0.00477147062540956,1224.70932717578,0.581295956521099,0.00183736812075769,0.585716576460903,"Positive"
"ALPK1","protein_coding",1225,"Antigen_Processing_and_Presentation",0.006,0.00368657706511319,1224.70932717578,0.581295956521099,0.00183736812075769,0.585716576460903,"Positive"
"ANKK1","protein_coding",102695,"Cytokine_Receptors",0.009,0.00530013640739251,1316.7250577051,0.549837587109369,0.00360470512631195,0.556313047923918,"Positive"
"ANKK1","protein_coding",12695,"Antigen_Processing_and_Presentation",0.005,0.00312860932523876,1316.7250577051,0.549837587109369,0.00360470512631195,0.556313047923918,"Positive"
"ANKK1","protein_coding",177695,"TCRsignalingPathway",0.006,0.00368657706511319,1316.7250577051,0.549837587109369,0.00360470512631195,0.556313047923918,"Positive"
"ANKRD13A","protein_coding",226346,"TNF_Family_Members_Receptors",0.001,0.000713547353141965,1413.74164315448,0.516669523707871,0.00686185686349522,0.5262921281937,"Positive"
"ANKRD13A","protein_coding",151346,"NaturalKiller_Cell_Cytotoxicity",0.002,0.00135750045299262,1413.74164315448,0.516669523707871,0.00686185686349522,0.5262921281937,"Positive"
"ANKRD50","protein_coding",39364,"BCRSignalingPathway",0.006,0.00368657706511319,1262.71582456833,0.568302282198863,0.00244664784479407,0.573468666582489,"Positive"
"ANTKMT","protein_coding",17788,"Antimicrobials",0.001,0.000713547353141965,4431.25750192545,-0.514959829718103,0.00717077090473808,-150.212584747771,"Negative"
"ANXA1","protein_coding",231969,"TNF_Family_Members_Receptors",0.009,0.00530013640739251,1424.74352397863,0.512908196930382,0.00735249898199687,0.523083788446035,"Positive"
"ANXA1","protein_coding",36969,"BCRSignalingPathway",0.003,0.00196830008810227,1424.74352397863,0.512908196930382,0.00735249898199687,0.523083788446035,"Positive"
"AP4E1","protein_coding",181518,"TGFb_Family_Member",0.006,0.00368657706511319,1420.74284004258,0.514275952122196,0.00717078627444315,0.524293952923493,"Positive"
"AP4E1","protein_coding",31518,"BCRSignalingPathway",0.009,0.00530013640739251,1420.74284004258,0.514275952122196,0.00717078627444315,0.524293952923493,"Positive"
"AP4E1","protein_coding",151518,"NaturalKiller_Cell_Cytotoxicity",0.008,0.00477147062540956,1420.74284004258,0.514275952122196,0.00717078627444315,0.524293952923493,"Positive"
"AP4E1","protein_coding",91518,"Cytokine_Receptors",0.003,0.00196830008810227,1420.74284004258,0.514275952122196,0.00717078627444315,0.524293952923493,"Positive"
"APOBEC3D","protein_coding",270933,"Antimicrobials",0.001,0.000713547353141965,1302.7226639289,0.554624730280719,0.00326702611592952,0.560824818631478,"Positive"
"APOBEC3D","protein_coding",476600,"TGFb_Family_Member",0.001,0.000713547353141965,1302.7226639289,0.554624730280719,0.00326702611592952,0.560824818631478,"Positive"
"APOBEC3F","protein_coding",201003,"TGFb_Family_Member_Receptor",0.002,0.00135750045299262,1349.73070017757,0.538553606776901,0.00451989024976933,0.545967823412038,"Positive"
"APOBEC3F","protein_coding",66003,"Chemokine_Receptors",0.003,0.00196830008810227,1349.73070017757,0.538553606776901,0.00451989024976933,0.545967823412038,"Positive"
"APOBEC3F","protein_coding",216003,"TNF_Family_Members",0.001,0.000713547353141965,1349.73070017757,0.538553606776901,0.00451989024976933,0.545967823412038,"Positive"
"APOBEC3G","protein_coding",456869,"TCRsignalingPathway",0.002,0.00135750045299262,1288.7202701527,0.55941187345207,0.0029566681485621,0.5651642964648,"Positive"
"APOBEC3G","protein_coding",325990,"Chemokine_Receptors",0.006,0.00368657706511319,1288.7202701527,0.55941187345207,0.0029566681485621,0.5651642964648,"Positive"
"APOBEC3H","protein_coding",197252,"TGFb_Family_Member_Receptor",0.001,0.000713547353141965,1038.67752414914,0.644896572940467,0.000374287311007098,0.64649438254414,"Positive"
"AQP3","protein_coding",206514,"TGFb_Family_Member_Receptor",0.001,0.000713547353141965,1365.73343592179,0.533082586009643,0.00503007711196432,0.540931548929613,"Positive"
"ATL3","protein_coding",427496,"NaturalKiller_Cell_Cytotoxicity",0.003,0.00196830008810227,1211.7071043836,0.585741160894496,0.0016613404310564,0.589879677326348,"Positive"
"ATL3","protein_coding",446193,"TCRsignalingPathway",0.002,0.00135750045299262,1211.7071043836,0.585741160894496,0.0016613404310564,0.589879677326348,"Positive"
"ATP11C","protein_coding",182602,"TGFb_Family_Member",0.006,0.00368657706511319,1022.67478840491,0.650367593707724,0.00032097127907729,0.651735877060664,"Positive"
"ATP7A","protein_coding",146506,"Interleukins_Receptor",0.008,0.00477147062540956,971.666068220181,0.667806472403357,0.000192649108879243,0.668659422316222,"Positive"
"ATP7A","protein_coding",11506,"Antigen_Processing_and_Presentation",0.004,0.00255668876564998,971.666068220181,0.667806472403357,0.000192649108879243,0.668659422316222,"Positive"
"B4GALT1","protein_coding",16683,"Antimicrobials",0.001,0.000713547353141965,1226.70966914381,0.580612078925192,0.00186582226220681,0.585090166783858,"Positive"
"BACH1","protein_coding",114923,"Interferons",0.007,0.00423432324636338,1398.73907839426,0.521798605677175,0.00623735798105223,0.530769597843549,"Positive"
"BACH1","protein_coding",189923,"TGFb_Family_Member",0.001,0.000713547353141965,1398.73907839426,0.521798605677175,0.00623735798105223,0.530769597843549,"Positive"
"BAG3","protein_coding",69434,"Chemokine_Receptors",0.008,0.00477147062540956,1084.68538941379,0.629167388234601,0.000572936003163684,0.631180240792338,"Positive"
"BAG3","protein_coding",219434,"TNF_Family_Members",0.005,0.00312860932523876,1084.68538941379,0.629167388234601,0.000572936003163684,0.631180240792338,"Positive"
"BAG3","protein_coding",54434,"Chemokines",0.007,0.00423432324636338,1084.68538941379,0.629167388234601,0.000572936003163684,0.631180240792338,"Positive"
"BHLHE40","protein_coding",96804,"Cytokine_Receptors",0.001,0.000713547353141965,1115.69068991823,0.61856728549804,0.00075369385120556,0.620993233712335,"Positive"
"BHLHE40","protein_coding",156804,"NaturalKiller_Cell_Cytotoxicity",0.009,0.00530013640739251,1115.69068991823,0.61856728549804,0.00075369385120556,0.620993233712335,"Positive"
"BLZF1","protein_coding",34710,"BCRSignalingPathway",0.005,0.00312860932523876,1161.69855518289,0.602838100792175,0.00111246408981686,0.60601076337649,"Positive"
"BLZF1","protein_coding",64710,"Chemokine_Receptors",0.004,0.00255668876564998,1161.69855518289,0.602838100792175,0.00111246408981686,0.60601076337649,"Positive"
"C11orf80","protein_coding",148482,"Interleukins_Receptor",0.001,0.000713547353141965,1276.71821834453,0.563515139027513,0.00271101431513922,0.569004217422484,"Positive"
"C11orf80","protein_coding",88482,"Cytokines",0.008,0.00477147062540956,1276.71821834453,0.563515139027513,0.00271101431513922,0.569004217422484,"Positive"
"C16orf54","protein_coding",465166,"TGFb_Family_Member",0.001,0.000713547353141965,1110.68983499816,0.620276979487808,0.000721564278551387,0.62257675276465,"Positive"
"CAPNS2","protein_coding",535550,"TNF_Family_Members_Receptors",0.005,0.00312860932523876,1027.38554262022,0.648757079446079,0.000335928536572322,0.650208553535131,"Positive"
"CAPNS2","protein_coding",329883,"Chemokine_Receptors",0.003,0.00196830008810227,1027.38554262022,0.648757079446079,0.000335928536572322,0.650208553535131,"Positive"
"CAPNS2","protein_coding",292489,"BCRSignalingPathway",0.005,0.00312860932523876,1027.38554262022,0.648757079446079,0.000335928536572322,0.650208553535131,"Positive"
"CASP4","protein_coding",466243,"TGFb_Family_Member",0.007,0.00423432324636338,1397.73890741025,0.522140544475129,0.00619748489501906,0.531059992649529,"Positive"
"CBLN1","protein_coding",227728,"TNF_Family_Members_Receptors",0.006,0.00368657706511319,4571.28143968745,-0.562831261431606,0.00279087834838033,-543.045577856664,"Negative"
"CCL17","protein_coding",152734,"NaturalKiller_Cell_Cytotoxicity",0.008,0.00477147062540956,1319.72557065714,0.548811770715508,0.00368080065976747,0.555379682666035,"Positive"
"CCL19","protein_coding",208277,"TGFb_Family_Member_Receptor",0.005,0.00312860932523876,1171.70026502303,0.599418712812639,0.00120752981274665,0.602798833300198,"Positive"
"CCL23","protein_coding",519719,"TNF_Family_Members",0.008,0.00477147062540956,1372.67302050997,0.53071007845813,0.00526599198313328,0.538771098642988,"Positive"
"CCL5","protein_coding",407157,"Interleukins",0.003,0.00196830008810227,759.629819609161,0.740297497569518,1.52985404058878e-05,0.740415557931143,"Positive"
"CCL5","protein_coding",276278,"Antimicrobials",0.001,0.000713547353141965,759.629819609161,0.740297497569518,1.52985404058878e-05,0.740415557931143,"Positive"
"CCL5","protein_coding",351066,"Cytokines",0.004,0.00255668876564998,759.629819609161,0.740297497569518,1.52985404058878e-05,0.740415557931143,"Positive"
"CCN5","protein_coding",75878,"Cytokines",0.006,0.00368657706511319,1000.67102675659,0.657890247262703,0.000258551349925645,0.659046192110541,"Positive"
"CCR2","protein_coding",80193,"Cytokines",0.002,0.00135750045299262,1130.69325467845,0.613438203528737,0.000857645450564953,0.616107034660301,"Positive"
"CCR4","protein_coding",483396,"TGFb_Family_Member_Receptor",0.002,0.00135750045299262,1171.70026502303,0.599418712812639,0.00120752981274665,0.602798833300198,"Positive"
"CCR8","protein_coding",104576,"Cytokine_Receptors",0.001,0.000713547353141965,1457.52786855756,0.501699873997414,0.0089923105765631,0.513350497855845,"Positive"
"CCR8","protein_coding",209576,"TGFb_Family_Member_Receptor",0.007,0.00423432324636338,1457.52786855756,0.501699873997414,0.0089923105765631,0.513350497855845,"Positive"
"CCR8","protein_coding",164576,"NaturalKiller_Cell_Cytotoxicity",0.002,0.00135750045299262,1457.52786855756,0.501699873997414,0.0089923105765631,0.513350497855845,"Positive"
"CCR8","protein_coding",149576,"Interleukins_Receptor",0.003,0.00196830008810227,1457.52786855756,0.501699873997414,0.0089923105765631,0.513350497855845,"Positive"
"CD109","protein_coding",144959,"Interleukins_Receptor",0.001,0.000713547353141965,1176.7011199431,0.597709018822872,0.00125763693659839,0.601127693953918,"Positive"
"CD109","protein_coding",9959,"Antigen_Processing_and_Presentation",0.008,0.00477147062540956,1176.7011199431,0.597709018822872,0.00125763693659839,0.601127693953918,"Positive"
"CD109","protein_coding",189959,"TGFb_Family_Member",0.004,0.00255668876564998,1176.7011199431,0.597709018822872,0.00125763693659839,0.601127693953918,"Positive"
"CD1C","protein_coding",115180,"Interferons",0.003,0.00196830008810227,1309.723860817,0.552231158695044,0.00343233355775986,0.55856960030471,"Positive"
"CD1C","protein_coding",85180,"Cytokines",0.003,0.00196830008810227,1309.723860817,0.552231158695044,0.00343233355775986,0.55856960030471,"Positive"
"CD200R1","protein_coding",26016,"Antimicrobials",0.002,0.00135750045299262,1266.71650850438,0.566934527007048,0.00251982790930022,0.572165195567875,"Positive"
"CD200R1","protein_coding",146016,"Interleukins_Receptor",0.006,0.00368657706511319,1266.71650850438,0.566934527007048,0.00251982790930022,0.572165195567875,"Positive"
"CD247","protein_coding",354624,"Cytokine_Receptors",0.001,0.000713547353141965,1449.74779857899,0.504359726981542,0.00857789294069402,0.51572152626599,"Positive"
"CD28","protein_coding",89334,"Cytokines",0.001,0.000713547353141965,1082.68504744576,0.629851265830509,0.000562696699675667,0.631815773137562,"Positive"
"CD28","protein_coding",164334,"NaturalKiller_Cell_Cytotoxicity",0.005,0.00312860932523876,1082.68504744576,0.629851265830509,0.000562696699675667,0.631815773137562,"Positive"
"CD28","protein_coding",149334,"Interleukins_Receptor",0.002,0.00135750045299262,1082.68504744576,0.629851265830509,0.000562696699675667,0.631815773137562,"Positive"
"CD300E","protein_coding",259623,"Antimicrobials",0.002,0.00135750045299262,1384.73668461806,0.526585748848525,0.00569835037891627,0.534988259177632,"Positive"
"CD300E","protein_coding",315714,"Chemokine_Receptors",0.002,0.00135750045299262,1384.73668461806,0.526585748848525,0.00569835037891627,0.534988259177632,"Positive"
"CD3D","protein_coding",207007,"TGFb_Family_Member_Receptor",0.006,0.00368657706511319,1145.69581943866,0.608309121559433,0.000973798635907818,0.611135067018019,"Positive"
"CD3D","protein_coding",102007,"Cytokine_Receptors",0.003,0.00196830008810227,1145.69581943866,0.608309121559433,0.000973798635907818,0.611135067018019,"Positive"
"CD3E","protein_coding",485524,"TGFb_Family_Member_Receptor",0.005,0.00312860932523876,1110.68983499816,0.620276979487808,0.000721564278551387,0.62257675276465,"Positive"
"CD40","protein_coding",137426,"Interleukins_Receptor",0.005,0.00312860932523876,1451.74814054702,0.503675849385635,0.00868288820056784,0.515176235737097,"Positive"
"CD40","protein_coding",92426,"Cytokine_Receptors",0.003,0.00196830008810227,1451.74814054702,0.503675849385635,0.00868288820056784,0.515176235737097,"Positive"
"CD5","protein_coding",198778,"TGFb_Family_Member_Receptor",0.004,0.00255668876564998,1421.74301102659,0.513934013324242,0.00721585726882766,0.523973745187436,"Positive"
"CD52","protein_coding",192536,"TGFb_Family_Member",0.004,0.00255668876564998,1155.6975292788,0.604889733579897,0.00105858710244556,0.607927026117837,"Positive"
"CD52","protein_coding",102536,"Cytokine_Receptors",0.002,0.00135750045299262,1155.6975292788,0.604889733579897,0.00105858710244556,0.607927026117837,"Positive"
"CD8B","protein_coding",148148,"Interleukins_Receptor",0.006,0.00368657706511319,1300.72232196087,0.555308607876627,0.00322105984391529,0.561410736318904,"Positive"
"CDC42EP3","protein_coding",205891,"TGFb_Family_Member_Receptor",0.005,0.00312860932523876,908.655296227283,0.689348616674433,9.78040094212256e-05,0.689935343161482,"Positive"
"CELSR1","protein_coding",196297,"TGFb_Family_Member_Receptor",0.009,0.00530013640739251,1461.74985038716,0.500256461406099,0.00922411109197357,0.512152098660049,"Positive"
"CELSR1","protein_coding",16297,"Antimicrobials",0.003,0.00196830008810227,1461.74985038716,0.500256461406099,0.00922411109197357,0.512152098660049,"Positive"
"CELSR1","protein_coding",226297,"TNF_Family_Members_Receptors",0.001,0.000713547353141965,1461.74985038716,0.500256461406099,0.00922411109197357,0.512152098660049,"Positive"
"CELSR1","protein_coding",46297,"Chemokines",0.005,0.00312860932523876,1461.74985038716,0.500256461406099,0.00922411109197357,0.512152098660049,"Positive"
"CENPC","protein_coding",53634,"Chemokines",0.001,0.000713547353141965,1336.72847738538,0.542998811150297,0.00413829391964197,0.550029672250849,"Positive"
"CENPC","protein_coding",218634,"TNF_Family_Members",0.001,0.000713547353141965,1336.72847738538,0.542998811150297,0.00413829391964197,0.550029672250849,"Positive"
"CENPC","protein_coding",233634,"TNF_Family_Members_Receptors",0.003,0.00196830008810227,1336.72847738538,0.542998811150297,0.00413829391964197,0.550029672250849,"Positive"
"CEP104","protein_coding",124545,"Interleukins",0.001,0.000713547353141965,1146.69599042267,0.607967182761479,0.000982004198925265,0.610824156145881,"Positive"
"CEP104","protein_coding",34545,"BCRSignalingPathway",0.006,0.00368657706511319,1146.69599042267,0.607967182761479,0.000982004198925265,0.610824156145881,"Positive"
"CEP104","protein_coding",79545,"Cytokines",0.007,0.00423432324636338,1146.69599042267,0.607967182761479,0.000982004198925265,0.610824156145881,"Positive"
"CEP104","protein_coding",139545,"Interleukins_Receptor",0.001,0.000713547353141965,1146.69599042267,0.607967182761479,0.000982004198925265,0.610824156145881,"Positive"
"CFLAR","protein_coding",90039,"Cytokine_Receptors",0.009,0.00530013640739251,1441.74643070688,0.507095237365171,0.00816846193414697,0.517969724661745,"Positive"
"CFLAR","protein_coding",225039,"TNF_Family_Members_Receptors",0.009,0.00530013640739251,1441.74643070688,0.507095237365171,0.00816846193414697,0.517969724661745,"Positive"
"CIITA","protein_coding",104516,"Cytokine_Receptors",0.009,0.00530013640739251,1327.72693852925,0.54607626033188,0.00389042876454118,0.552908825746107,"Positive"
"CLEC10A","protein_coding",141576,"Interleukins_Receptor",0.001,0.000713547353141965,1356.73189706566,0.536160035191226,0.00473742643488293,0.543731733303076,"Positive"
"CLEC12A","protein_coding",73194,"Chemokine_Receptors",0.002,0.00135750045299262,1295.7214670408,0.557018301866395,0.00310854752212065,0.562957715968269,"Positive"
"CLEC4C","protein_coding",260942,"Antimicrobials",0.008,0.00477147062540956,1305.39689177752,0.553710464349565,0.00332934943805831,0.559945473340763,"Positive"
"CLEC4C","protein_coding",317033,"Chemokine_Receptors",0.001,0.000713547353141965,1305.39689177752,0.553710464349565,0.00332934943805831,0.559945473340763,"Positive"
"CLEC4C","protein_coding",298336,"Chemokines",0.009,0.00530013640739251,1305.39689177752,0.553710464349565,0.00332934943805831,0.559945473340763,"Positive"
"CLEC4C","protein_coding",335730,"Cytokines",0.002,0.00135750045299262,1305.39689177752,0.553710464349565,0.00332934943805831,0.559945473340763,"Positive"
"CLNK","protein_coding",18685,"Antimicrobials",0.003,0.00196830008810227,981.667778060323,0.664387084423821,0.00021347825815731,0.665412727896089,"Positive"
"CNR2","protein_coding",521916,"TNF_Family_Members_Receptors",0.009,0.00530013640739251,1349.03477802892,0.538791528879001,0.00449873702522512,0.546194305886148,"Positive"
"CPA3","protein_coding",161073,"NaturalKiller_Cell_Cytotoxicity",0.001,0.000713547353141965,1261.43125854993,0.568741450068399,0.00242353968463342,0.573865659094838,"Positive"
"CPA3","protein_coding",146073,"Interleukins_Receptor",0.008,0.00477147062540956,1261.43125854993,0.568741450068399,0.00242353968463342,0.573865659094838,"Positive"
"CPLX1","protein_coding",207426,"TGFb_Family_Member_Receptor",0.006,0.00368657706511319,4392.2508335489,-0.501624216597913,0.00911365309870309,-120.226863989572,"Negative"
"CR1L","protein_coding",316885,"Chemokine_Receptors",0.001,0.000713547353141965,1338.45759233926,0.542407660738714,0.00418740853745825,0.549490035158762,"Positive"
"CR1L","protein_coding",242097,"Antigen_Processing_and_Presentation",0.003,0.00196830008810227,1338.45759233926,0.542407660738714,0.00418740853745825,0.549490035158762,"Positive"
"CR1L","protein_coding",485158,"TGFb_Family_Member_Receptor",0.001,0.000713547353141965,1338.45759233926,0.542407660738714,0.00418740853745825,0.549490035158762,"Positive"
"CREB3L2","protein_coding",74951,"Chemokine_Receptors",0.003,0.00196830008810227,1448.74762759498,0.504701665779496,0.0085257945956671,0.515964210574993,"Positive"
"CRISPLD2","protein_coding",167776,"TCRsignalingPathway",0.003,0.00196830008810227,1308.72368983298,0.552573097492998,0.00340829126047267,0.558870396064078,"Positive"
"CRISPLD2","protein_coding",212776,"TNF_Family_Members",0.001,0.000713547353141965,1308.72368983298,0.552573097492998,0.00340829126047267,0.558870396064078,"Positive"
"CRISPLD2","protein_coding",137776,"Interleukins_Receptor",0.002,0.00135750045299262,1308.72368983298,0.552573097492998,0.00340829126047267,0.558870396064078,"Positive"
"CRTAM","protein_coding",93718,"Cytokine_Receptors",0.004,0.00255668876564998,695.618876632249,0.762181580638547,6.02368289237834e-06,0.76228286991941,"Positive"
"CRTAM","protein_coding",63718,"Chemokine_Receptors",0.002,0.00135750045299262,695.618876632249,0.762181580638547,6.02368289237834e-06,0.76228286991941,"Positive"
"CSDE1","protein_coding",135232,"Interleukins_Receptor",0.004,0.00255668876564998,1428.74420791469,0.511540441738567,0.00753805831396215,0.521886920320488,"Positive"
"CSDE1","protein_coding",60232,"Chemokine_Receptors",0.005,0.00312860932523876,1428.74420791469,0.511540441738567,0.00753805831396215,0.521886920320488,"Positive"
"CSF2RB","protein_coding",17286,"Antimicrobials",0.003,0.00196830008810227,1326.72676754524,0.546418199129833,0.00386368330221556,0.553210385962184,"Positive"
"CSF2RB","protein_coding",182286,"TGFb_Family_Member",0.004,0.00255668876564998,1326.72676754524,0.546418199129833,0.00386368330221556,0.553210385962184,"Positive"
"CSF2RB","protein_coding",167286,"TCRsignalingPathway",0.005,0.00312860932523876,1326.72676754524,0.546418199129833,0.00386368330221556,0.553210385962184,"Positive"
"CSNK1G1","protein_coding",162456,"NaturalKiller_Cell_Cytotoxicity",0.005,0.00312860932523876,1130.69325467845,0.613438203528737,0.000857645450564953,0.616107034660301,"Positive"
"CSNK1G1","protein_coding",72456,"Chemokine_Receptors",0.006,0.00368657706511319,1130.69325467845,0.613438203528737,0.000857645450564953,0.616107034660301,"Positive"
"CSNK1G1","protein_coding",12456,"Antigen_Processing_and_Presentation",0.003,0.00196830008810227,1130.69325467845,0.613438203528737,0.000857645450564953,0.616107034660301,"Positive"
"CST7","protein_coding",91403,"Cytokine_Receptors",0.008,0.00477147062540956,1105.68898007809,0.621986673477576,0.000690630388092972,0.624142951446377,"Positive"
"CTLA4","protein_coding",146012,"Interleukins_Receptor",0.006,0.00368657706511319,1108.68949303013,0.620960857083716,0.000709049359243267,0.623213295580592,"Positive"
"CTLA4","protein_coding",206012,"TGFb_Family_Member_Receptor",0.003,0.00196830008810227,1108.68949303013,0.620960857083716,0.000709049359243267,0.623213295580592,"Positive"
"CTSG","protein_coding",167315,"TCRsignalingPathway",0.003,0.00196830008810227,1251.9854509397,0.571970786003522,0.00225928060429823,0.576861128558738,"Positive"
"CTSG","protein_coding",197315,"TGFb_Family_Member_Receptor",0.009,0.00530013640739251,1251.9854509397,0.571970786003522,0.00225928060429823,0.576861128558738,"Positive"
"CTSH","protein_coding",107853,"Interferons",0.004,0.00255668876564998,1450.747969563,0.504017788183588,0.00863025712524901,0.51541390199093,"Positive"
"CXCL13","protein_coding",69916,"Chemokine_Receptors",0.007,0.00423432324636338,1300.72232196087,0.555308607876627,0.00322105984391529,0.561410736318904,"Positive"
"CXCL9","protein_coding",82694,"Cytokines",0.001,0.000713547353141965,1146.69599042267,0.607967182761479,0.000982004198925265,0.610824156145881,"Positive"
"CXCL9","protein_coding",22694,"Antimicrobials",0.001,0.000713547353141965,1146.69599042267,0.607967182761479,0.000982004198925265,0.610824156145881,"Positive"
"CXCR5","protein_coding",70468,"Chemokine_Receptors",0.001,0.000713547353141965,1452.31589692584,0.50348174464074,0.00871288387469188,0.514991697539589,"Positive"
"CYP4B1","protein_coding",128264,"Interleukins",0.003,0.00196830008810227,1341.45861833105,0.541381668946648,0.00427382481684113,0.548568796337608,"Positive"
"DDX60L","protein_coding",209819,"TGFb_Family_Member_Receptor",0.004,0.00255668876564998,1428.74420791469,0.511540441738567,0.00753805831396215,0.521886920320488,"Positive"
"DDX60L","protein_coding",44819,"BCRSignalingPathway",0.003,0.00196830008810227,1428.74420791469,0.511540441738567,0.00753805831396215,0.521886920320488,"Positive"
"DENND6A","protein_coding",193658,"TGFb_Family_Member",0.006,0.00368657706511319,1323.72625459319,0.547444015523694,0.00378438180823542,0.554159493722355,"Positive"
"DENND6A","protein_coding",148658,"Interleukins_Receptor",0.001,0.000713547353141965,1323.72625459319,0.547444015523694,0.00378438180823542,0.554159493722355,"Positive"
"DHX58","protein_coding",3576,"Antigen_Processing_and_Presentation",0.005,0.00312860932523876,1290.72061212072,0.558727995856163,0.00299940203297901,0.564518856055408,"Positive"
"DHX58","protein_coding",93576,"Cytokine_Receptors",0.006,0.00368657706511319,1290.72061212072,0.558727995856163,0.00299940203297901,0.564518856055408,"Positive"
"DNAJC21","protein_coding",72358,"Chemokine_Receptors",0.004,0.00255668876564998,1341.72933230545,0.54128911716053,0.00428169397934862,0.548489785637097,"Positive"
"DNAJC21","protein_coding",177358,"TCRsignalingPathway",0.003,0.00196830008810227,1341.72933230545,0.54128911716053,0.00428169397934862,0.548489785637097,"Positive"
"DNAJC21","protein_coding",117358,"Interferons",0.002,0.00135750045299262,1341.72933230545,0.54128911716053,0.00428169397934862,0.548489785637097,"Positive"
"DNAJC21","protein_coding",102358,"Cytokine_Receptors",0.002,0.00135750045299262,1341.72933230545,0.54128911716053,0.00428169397934862,0.548489785637097,"Positive"
