"gene_name","gene_biotype","X","Pathway","Pvalue","FDR","s","Rs","PVal","adj.P.Val","sign_Rs0.5"
"AP4E1","protein_coding",106518,"Interferons",0.003,0.000973976589187055,1420.74284004258,0.514275952122196,0.00717078627444315,0.524293952923493,"Positive"
"AP4E1","protein_coding",1518,"Antigen_Processing_and_Presentation",0.002,0.000662143632057417,1420.74284004258,0.514275952122196,0.00717078627444315,0.524293952923493,"Positive"
"APOBEC3D","protein_coding",344560,"Cytokines",0.002,0.000662143632057417,1302.7226639289,0.554624730280719,0.00326702611592952,0.560824818631478,"Positive"
"APOBEC3D","protein_coding",418516,"Interleukins_Receptor",0.006,0.00187509881794012,1302.7226639289,0.554624730280719,0.00326702611592952,0.560824818631478,"Positive"
"APOBEC3D","protein_coding",510961,"TNF_Family_Members",0.006,0.00187509881794012,1302.7226639289,0.554624730280719,0.00326702611592952,0.560824818631478,"Positive"
"APOBEC3F","protein_coding",111003,"Interferons",0.008,0.00245713169265581,1349.73070017757,0.538553606776901,0.00451989024976933,0.545967823412038,"Positive"
"APOBEC3F","protein_coding",171003,"TCRsignalingPathway",0.002,0.000662143632057417,1349.73070017757,0.538553606776901,0.00451989024976933,0.545967823412038,"Positive"
"APOBEC3H","protein_coding",137252,"Interleukins_Receptor",0.003,0.000973976589187055,1038.67752414914,0.644896572940467,0.000374287311007098,0.64649438254414,"Positive"
"APOBEC3H","protein_coding",62252,"Chemokine_Receptors",0.006,0.00187509881794012,1038.67752414914,0.644896572940467,0.000374287311007098,0.64649438254414,"Positive"
"ARHGAP30","protein_coding",499807,"TNF_Family_Members",0.002,0.000662143632057417,1136.69428058253,0.611386570741015,0.000902578864692064,0.614095648250638,"Positive"
"ARIH1","protein_coding",56743,"Chemokines",0.005,0.00157918103527565,1004.67171069265,0.656522492070889,0.000269037331553024,0.657693542786206,"Positive"
"ARIH1","protein_coding",236743,"TNF_Family_Members_Receptors",0.008,0.00245713169265581,1004.67171069265,0.656522492070889,0.000269037331553024,0.657693542786206,"Positive"
"ATL3","protein_coding",277506,"BCRSignalingPathway",0.008,0.00245713169265581,1211.7071043836,0.585741160894496,0.0016613404310564,0.589879677326348,"Positive"
"ATL3","protein_coding",443907,"TCRsignalingPathway",0.002,0.000662143632057417,1211.7071043836,0.585741160894496,0.0016613404310564,0.589879677326348,"Positive"
"ATL3","protein_coding",388440,"Interleukins",0.001,0.00034061646852634,1211.7071043836,0.585741160894496,0.0016613404310564,0.589879677326348,"Positive"
"ATP11C","protein_coding",182602,"TGFb_Family_Member",0.001,0.00034061646852634,1022.67478840491,0.650367593707724,0.00032097127907729,0.651735877060664,"Positive"
"ATP11C","protein_coding",107602,"Interferons",0.001,0.00034061646852634,1022.67478840491,0.650367593707724,0.00032097127907729,0.651735877060664,"Positive"
"ATP5F1D","protein_coding",32105,"BCRSignalingPathway",0.003,0.000973976589187055,4584.28366247963,-0.567276465805002,0.00253840620882584,-561.738056099379,"Negative"
"ATXN7","protein_coding",161032,"NaturalKiller_Cell_Cytotoxicity",0.009,0.00274339127688842,1341.72933230545,0.54128911716053,0.00428169397934862,0.548489785637097,"Positive"
"ATXN7","protein_coding",26032,"Antimicrobials",0.003,0.000973976589187055,1341.72933230545,0.54128911716053,0.00428169397934862,0.548489785637097,"Positive"
"ATXN7","protein_coding",86032,"Cytokines",0.002,0.000662143632057417,1341.72933230545,0.54128911716053,0.00428169397934862,0.548489785637097,"Positive"
"ATXN7","protein_coding",71032,"Chemokine_Receptors",0.003,0.000973976589187055,1341.72933230545,0.54128911716053,0.00428169397934862,0.548489785637097,"Positive"
"B3GNT2","protein_coding",12726,"Antigen_Processing_and_Presentation",0.001,0.00034061646852634,1448.74762759498,0.504701665779496,0.0085257945956671,0.515964210574993,"Positive"
"B3GNT2","protein_coding",147726,"Interleukins_Receptor",0.004,0.00127912081178768,1448.74762759498,0.504701665779496,0.0085257945956671,0.515964210574993,"Positive"
"B4GALT1","protein_coding",106683,"Interferons",0.008,0.00245713169265581,1226.70966914381,0.580612078925192,0.00186582226220681,0.585090166783858,"Positive"
"BACH1","protein_coding",204922,"TGFb_Family_Member_Receptor",0.007,0.00216757103162865,1398.73907839426,0.521798605677175,0.00623735798105223,0.530769597843549,"Positive"
"BATF","protein_coding",174901,"TCRsignalingPathway",0.002,0.000662143632057417,1035.67701119709,0.645922389334327,0.000363738951085456,0.647470992521415,"Positive"
"BAZ2B","protein_coding",35404,"BCRSignalingPathway",0.001,0.00034061646852634,1352.73121312961,0.53752779038304,0.00461206094517627,0.54500129939168,"Positive"
"BAZ2B","protein_coding",230404,"TNF_Family_Members_Receptors",0.002,0.000662143632057417,1352.73121312961,0.53752779038304,0.00461206094517627,0.54500129939168,"Positive"
"BCAR3","protein_coding",52532,"Chemokines",0.001,0.00034061646852634,1445.74711464293,0.505727482173356,0.00837108412473101,0.516829231817678,"Positive"
"BLZF1","protein_coding",169710,"TCRsignalingPathway",0.003,0.000973976589187055,1161.69855518289,0.602838100792175,0.00111246408981686,0.60601076337649,"Positive"
"BLZF1","protein_coding",94710,"Cytokine_Receptors",0.001,0.00034061646852634,1161.69855518289,0.602838100792175,0.00111246408981686,0.60601076337649,"Positive"
"BNIP2","protein_coding",187906,"TGFb_Family_Member",0.002,0.000662143632057417,962.664529364053,0.670883921584939,0.000175450596846255,0.6717050550866,"Positive"
"BNIP2","protein_coding",67906,"Chemokine_Receptors",0.005,0.00157918103527565,962.664529364053,0.670883921584939,0.000175450596846255,0.6717050550866,"Positive"
"BNIP2","protein_coding",82906,"Cytokines",0.002,0.000662143632057417,962.664529364053,0.670883921584939,0.000175450596846255,0.6717050550866,"Positive"
"BNIP2","protein_coding",7906,"Antigen_Processing_and_Presentation",0.001,0.00034061646852634,962.664529364053,0.670883921584939,0.000175450596846255,0.6717050550866,"Positive"
"BNIP2","protein_coding",217906,"TNF_Family_Members",0.002,0.000662143632057417,962.664529364053,0.670883921584939,0.000175450596846255,0.6717050550866,"Positive"
"C16orf54","protein_coding",333250,"Cytokines",0.001,0.00034061646852634,1110.68983499816,0.620276979487808,0.000721564278551387,0.62257675276465,"Positive"
"CAPNS2","protein_coding",439816,"NaturalKiller_Cell_Cytotoxicity",0.003,0.000973976589187055,1027.38554262022,0.648757079446079,0.000335928536572322,0.650208553535131,"Positive"
"CAPNS2","protein_coding",365860,"Cytokine_Receptors",0.002,0.000662143632057417,1027.38554262022,0.648757079446079,0.000335928536572322,0.650208553535131,"Positive"
"CAPNS2","protein_coding",458305,"TCRsignalingPathway",0.002,0.000662143632057417,1027.38554262022,0.648757079446079,0.000335928536572322,0.650208553535131,"Positive"
"CASP4","protein_coding",408283,"Interleukins_Receptor",0.005,0.00157918103527565,1397.73890741025,0.522140544475129,0.00619748489501906,0.531059992649529,"Positive"
"CASP4","protein_coding",334327,"Cytokines",0.009,0.00274339127688842,1397.73890741025,0.522140544475129,0.00619748489501906,0.531059992649529,"Positive"
"CBLN1","protein_coding",47728,"Chemokines",0.004,0.00127912081178768,4571.28143968745,-0.562831261431606,0.00279087834838033,-543.045577856664,"Negative"
"CCL19","protein_coding",118278,"Interferons",0.004,0.00127912081178768,1171.70026502303,0.599418712812639,0.00120752981274665,0.602798833300198,"Positive"
"CCL8","protein_coding",18572,"Antimicrobials",0.006,0.00187509881794012,1373.73480379391,0.530347075626015,0.00530289905699508,0.53843163470568,"Positive"
"CCL8","protein_coding",198572,"TGFb_Family_Member_Receptor",0.008,0.00245713169265581,1373.73480379391,0.530347075626015,0.00530289905699508,0.53843163470568,"Positive"
"CCN5","protein_coding",165878,"TCRsignalingPathway",0.004,0.00127912081178768,1000.67102675659,0.657890247262703,0.000258551349925645,0.659046192110541,"Positive"
"CCN5","protein_coding",105878,"Interferons",0.006,0.00187509881794012,1000.67102675659,0.657890247262703,0.000258551349925645,0.659046192110541,"Positive"
"CCR4","protein_coding",517672,"TNF_Family_Members_Receptors",0.001,0.00034061646852634,1171.70026502303,0.599418712812639,0.00120752981274665,0.602798833300198,"Positive"
"CCR4","protein_coding",499183,"TNF_Family_Members",0.002,0.000662143632057417,1171.70026502303,0.599418712812639,0.00120752981274665,0.602798833300198,"Positive"
"CCR4","protein_coding",314293,"Chemokine_Receptors",0.009,0.00274339127688842,1171.70026502303,0.599418712812639,0.00120752981274665,0.602798833300198,"Positive"
"CCR5","protein_coding",220487,"TNF_Family_Members",0.003,0.000973976589187055,1273.71770539248,0.564540955421374,0.00265239975898054,0.569917680193993,"Positive"
"CCR5","protein_coding",25487,"Antimicrobials",0.004,0.00127912081178768,1273.71770539248,0.564540955421374,0.00265239975898054,0.569917680193993,"Positive"
"CCR8","protein_coding",239578,"TNF_Family_Members_Receptors",0.006,0.00187509881794012,1457.52786855756,0.501699873997414,0.0089923105765631,0.513350497855845,"Positive"
"CD1E","protein_coding",145182,"Interleukins_Receptor",0.001,0.00034061646852634,1282.59601976587,0.561505634268079,0.0028290476045786,0.567157768612056,"Positive"
"CD2","protein_coding",229627,"TNF_Family_Members_Receptors",0.005,0.00157918103527565,1050.67957595731,0.640793307365023,0.000419199367462457,0.642500769080936,"Positive"
"CD200R1","protein_coding",116015,"Interferons",0.009,0.00274339127688842,1266.71650850438,0.566934527007048,0.00251982790930022,0.572165195567875,"Positive"
"CD247","protein_coding",334889,"Cytokines",0.003,0.000973976589187055,1449.74779857899,0.504359726981542,0.00857789294069402,0.51572152626599,"Positive"
"CD247","protein_coding",371867,"Interferons",0.001,0.00034061646852634,1449.74779857899,0.504359726981542,0.00857789294069402,0.51572152626599,"Positive"
"CD247","protein_coding",316400,"Chemokine_Receptors",0.009,0.00274339127688842,1449.74779857899,0.504359726981542,0.00857789294069402,0.51572152626599,"Positive"
"CD247","protein_coding",501290,"TNF_Family_Members",0.003,0.000973976589187055,1449.74779857899,0.504359726981542,0.00857789294069402,0.51572152626599,"Positive"
"CD300E","protein_coding",314885,"Chemokine_Receptors",0.002,0.000662143632057417,1384.73668461806,0.526585748848525,0.00569835037891627,0.534988259177632,"Positive"
"CD300E","protein_coding",333374,"Cytokines",0.005,0.00157918103527565,1384.73668461806,0.526585748848525,0.00569835037891627,0.534988259177632,"Positive"
"CD3E","protein_coding",371888,"Interferons",0.004,0.00127912081178768,1110.68983499816,0.620276979487808,0.000721564278551387,0.62257675276465,"Positive"
"CD3E","protein_coding",519800,"TNF_Family_Members_Receptors",0.006,0.00187509881794012,1110.68983499816,0.620276979487808,0.000721564278551387,0.62257675276465,"Positive"
"CD3G","protein_coding",220464,"TNF_Family_Members",0.003,0.000973976589187055,1367.73377788982,0.532398708413736,0.00509714474929038,0.540310453608622,"Positive"
"CD40","protein_coding",137426,"Interleukins_Receptor",0.006,0.00187509881794012,1451.74814054702,0.503675849385635,0.00868288820056784,0.515176235737097,"Positive"
"CD40","protein_coding",212426,"TNF_Family_Members",0.007,0.00216757103162865,1451.74814054702,0.503675849385635,0.00868288820056784,0.515176235737097,"Positive"
"CD48","protein_coding",139662,"Interleukins_Receptor",0.004,0.00127912081178768,1260.7154826003,0.56898615979477,0.00241074472651522,0.574051001606494,"Positive"
"CD52","protein_coding",177535,"TCRsignalingPathway",0.001,0.00034061646852634,1155.6975292788,0.604889733579897,0.00105858710244556,0.607927026117837,"Positive"
"CD52","protein_coding",132535,"Interleukins",0.001,0.00034061646852634,1155.6975292788,0.604889733579897,0.00105858710244556,0.607927026117837,"Positive"
"CD52","protein_coding",72535,"Chemokine_Receptors",0.003,0.000973976589187055,1155.6975292788,0.604889733579897,0.00105858710244556,0.607927026117837,"Positive"
"CD6","protein_coding",75344,"Cytokines",0.001,0.00034061646852634,1309.723860817,0.552231158695044,0.00343233355775986,0.55856960030471,"Positive"
"CD6","protein_coding",105344,"Interferons",0.004,0.00127912081178768,1309.723860817,0.552231158695044,0.00343233355775986,0.55856960030471,"Positive"
"CD8A","protein_coding",69628,"Chemokine_Receptors",0.002,0.000662143632057417,922.657690003483,0.684561473503083,0.000114256245271225,0.685198799979984,"Positive"
"CD8A","protein_coding",189628,"TGFb_Family_Member",0.008,0.00245713169265581,922.657690003483,0.684561473503083,0.000114256245271225,0.685198799979984,"Positive"
"CD8B","protein_coding",238147,"TNF_Family_Members_Receptors",0.001,0.00034061646852634,1300.72232196087,0.555308607876627,0.00322105984391529,0.561410736318904,"Positive"
"CD8B","protein_coding",223147,"TNF_Family_Members",0.003,0.000973976589187055,1300.72232196087,0.555308607876627,0.00322105984391529,0.561410736318904,"Positive"
"CD96","protein_coding",189603,"TGFb_Family_Member",0.003,0.000973976589187055,982.667949044337,0.664045145625868,0.000215665949225606,0.66510566650046,"Positive"
"CD96","protein_coding",144603,"Interleukins_Receptor",0.002,0.000662143632057417,982.667949044337,0.664045145625868,0.000215665949225606,0.66510566650046,"Positive"
"CDC34","protein_coding",62116,"Chemokine_Receptors",0.005,0.00157918103527565,4742.31067795388,-0.621302795881669,0.000715280918625112,-2597.66698958126,"Negative"
"CDC42EP3","protein_coding",115890,"Interferons",0.001,0.00034061646852634,908.655296227283,0.689348616674433,9.78040094212256e-05,0.689935343161482,"Positive"
"CELSR1","protein_coding",1297,"Antigen_Processing_and_Presentation",0.002,0.000662143632057417,1461.74985038716,0.500256461406099,0.00922411109197357,0.512152098660049,"Positive"
"CENPC","protein_coding",128632,"Interleukins",0.002,0.000662143632057417,1336.72847738538,0.542998811150297,0.00413829391964197,0.550029672250849,"Positive"
"CENPC","protein_coding",38632,"BCRSignalingPathway",0.006,0.00187509881794012,1336.72847738538,0.542998811150297,0.00413829391964197,0.550029672250849,"Positive"
"CENPC","protein_coding",188632,"TGFb_Family_Member",0.001,0.00034061646852634,1336.72847738538,0.542998811150297,0.00413829391964197,0.550029672250849,"Positive"
"CIITA","protein_coding",224518,"TNF_Family_Members",0.002,0.000662143632057417,1327.72693852925,0.54607626033188,0.00389042876454118,0.552908825746107,"Positive"
"CIITA","protein_coding",239518,"TNF_Family_Members_Receptors",0.006,0.00187509881794012,1327.72693852925,0.54607626033188,0.00389042876454118,0.552908825746107,"Positive"
"CLEC10A","protein_coding",21574,"Antimicrobials",0.001,0.00034061646852634,1356.73189706566,0.536160035191226,0.00473742643488293,0.543731733303076,"Positive"
"CLEC10A","protein_coding",216574,"TNF_Family_Members",0.006,0.00187509881794012,1356.73189706566,0.536160035191226,0.00473742643488293,0.543731733303076,"Positive"
"CLEC12A","protein_coding",178194,"TCRsignalingPathway",0.002,0.000662143632057417,1295.7214670408,0.557018301866395,0.00310854752212065,0.562957715968269,"Positive"
"CLEC12A","protein_coding",238194,"TNF_Family_Members_Receptors",0.006,0.00187509881794012,1295.7214670408,0.557018301866395,0.00310854752212065,0.562957715968269,"Positive"
"CLEC12B","protein_coding",384328,"Interferons",0.001,0.00034061646852634,1346.57191363906,0.539633533798611,0.00442454800017762,0.546974201145026,"Positive"
"CLEC2B","protein_coding",123814,"Interleukins",0.003,0.000973976589187055,1110.68983499816,0.620276979487808,0.000721564278551387,0.62257675276465,"Positive"
"CLEC2D","protein_coding",226078,"TNF_Family_Members_Receptors",0.002,0.000662143632057417,835.642814394243,0.714310148925045,4.13851383299642e-05,0.714690010207677,"Positive"
"CLEC2D","protein_coding",61078,"Chemokine_Receptors",0.005,0.00157918103527565,835.642814394243,0.714310148925045,4.13851383299642e-05,0.714690010207677,"Positive"
"CLEC4C","protein_coding",260736,"Antimicrobials",0.001,0.00034061646852634,1305.39689177752,0.553710464349565,0.00332934943805831,0.559945473340763,"Positive"
"CLNK","protein_coding",93685,"Cytokine_Receptors",0.002,0.000662143632057417,981.667778060323,0.664387084423821,0.00021347825815731,0.665412727896089,"Positive"
"CLNK","protein_coding",108685,"Interferons",0.002,0.000662143632057417,981.667778060323,0.664387084423821,0.00021347825815731,0.665412727896089,"Positive"
"CPA3","protein_coding",116072,"Interferons",0.001,0.00034061646852634,1261.43125854993,0.568741450068399,0.00242353968463342,0.573865659094838,"Positive"
"CPA3","protein_coding",26072,"Antimicrobials",0.007,0.00216757103162865,1261.43125854993,0.568741450068399,0.00242353968463342,0.573865659094838,"Positive"
"CPLX1","protein_coding",207425,"TGFb_Family_Member_Receptor",0.001,0.00034061646852634,4392.2508335489,-0.501624216597913,0.00911365309870309,-120.226863989572,"Negative"
"CPLX1","protein_coding",102425,"Cytokine_Receptors",0.001,0.00034061646852634,4392.2508335489,-0.501624216597913,0.00911365309870309,-120.226863989572,"Negative"
"CREB3L2","protein_coding",179953,"TCRsignalingPathway",0.001,0.00034061646852634,1448.74762759498,0.504701665779496,0.0085257945956671,0.515964210574993,"Positive"
"CREB3L2","protein_coding",149953,"Interleukins_Receptor",0.007,0.00216757103162865,1448.74762759498,0.504701665779496,0.0085257945956671,0.515964210574993,"Positive"
"CRISPLD2","protein_coding",197776,"TGFb_Family_Member_Receptor",0.001,0.00034061646852634,1308.72368983298,0.552573097492998,0.00340829126047267,0.558870396064078,"Positive"
"CRTAM","protein_coding",78718,"Cytokines",0.001,0.00034061646852634,695.618876632249,0.762181580638547,6.02368289237834e-06,0.76228286991941,"Positive"
"CRTAM","protein_coding",18718,"Antimicrobials",0.002,0.000662143632057417,695.618876632249,0.762181580638547,6.02368289237834e-06,0.76228286991941,"Positive"
"CSDE1","protein_coding",135232,"Interleukins_Receptor",0.003,0.000973976589187055,1428.74420791469,0.511540441738567,0.00753805831396215,0.521886920320488,"Positive"
"CSDE1","protein_coding",30232,"BCRSignalingPathway",0.003,0.000973976589187055,1428.74420791469,0.511540441738567,0.00753805831396215,0.521886920320488,"Positive"
"CSDE1","protein_coding",210232,"TNF_Family_Members",0.001,0.00034061646852634,1428.74420791469,0.511540441738567,0.00753805831396215,0.521886920320488,"Positive"
"CSDE1","protein_coding",180232,"TGFb_Family_Member",0.008,0.00245713169265581,1428.74420791469,0.511540441738567,0.00753805831396215,0.521886920320488,"Positive"
"CSDE1","protein_coding",75232,"Cytokines",0.008,0.00245713169265581,1428.74420791469,0.511540441738567,0.00753805831396215,0.521886920320488,"Positive"
"CST7","protein_coding",136403,"Interleukins_Receptor",0.004,0.00127912081178768,1105.68898007809,0.621986673477576,0.000690630388092972,0.624142951446377,"Positive"
"CST7","protein_coding",16403,"Antimicrobials",0.001,0.00034061646852634,1105.68898007809,0.621986673477576,0.000690630388092972,0.624142951446377,"Positive"
"CTLA4","protein_coding",236011,"TNF_Family_Members_Receptors",0.002,0.000662143632057417,1108.68949303013,0.620960857083716,0.000709049359243267,0.623213295580592,"Positive"
"CXCL13","protein_coding",69915,"Chemokine_Receptors",0.003,0.000973976589187055,1300.72232196087,0.555308607876627,0.00322105984391529,0.561410736318904,"Positive"
"CXCR5","protein_coding",100467,"Cytokine_Receptors",0.002,0.000662143632057417,1452.31589692584,0.50348174464074,0.00871288387469188,0.514991697539589,"Positive"
"CXCR5","protein_coding",70467,"Chemokine_Receptors",0.002,0.000662143632057417,1452.31589692584,0.50348174464074,0.00871288387469188,0.514991697539589,"Positive"
"CYP4B1","protein_coding",128262,"Interleukins",0.002,0.000662143632057417,1341.45861833105,0.541381668946648,0.00427382481684113,0.548568796337608,"Positive"
"DDX60L","protein_coding",59821,"Chemokines",0.007,0.00216757103162865,1428.74420791469,0.511540441738567,0.00753805831396215,0.521886920320488,"Positive"
"DHX58","protein_coding",183576,"TGFb_Family_Member",0.004,0.00127912081178768,1290.72061212072,0.558727995856163,0.00299940203297901,0.564518856055408,"Positive"
"DHX58","protein_coding",198576,"TGFb_Family_Member_Receptor",0.009,0.00274339127688842,1290.72061212072,0.558727995856163,0.00299940203297901,0.564518856055408,"Positive"
"DHX58","protein_coding",123576,"Interleukins",0.008,0.00245713169265581,1290.72061212072,0.558727995856163,0.00299940203297901,0.564518856055408,"Positive"
"DHX58","protein_coding",168576,"TCRsignalingPathway",0.002,0.000662143632057417,1290.72061212072,0.558727995856163,0.00299940203297901,0.564518856055408,"Positive"
"DNAJC21","protein_coding",207357,"TGFb_Family_Member_Receptor",0.001,0.00034061646852634,1341.72933230545,0.54128911716053,0.00428169397934862,0.548489785637097,"Positive"
"DNAJC21","protein_coding",222357,"TNF_Family_Members",0.004,0.00127912081178768,1341.72933230545,0.54128911716053,0.00428169397934862,0.548489785637097,"Positive"
"DNAJC21","protein_coding",42357,"BCRSignalingPathway",0.002,0.000662143632057417,1341.72933230545,0.54128911716053,0.00428169397934862,0.548489785637097,"Positive"
"DNASE2","protein_coding",198140,"TGFb_Family_Member_Receptor",0.007,0.00216757103162865,1328.72710951327,0.545734321533926,0.00391733126754652,0.552592346617515,"Positive"
"DNASE2","protein_coding",123140,"Interleukins",0.008,0.00245713169265581,1328.72710951327,0.545734321533926,0.00391733126754652,0.552592346617515,"Positive"
"DOK2","protein_coding",113937,"Interferons",0.005,0.00157918103527565,1394.73839445821,0.523166360868989,0.00607915068703483,0.531959548008193,"Positive"
"EEF2K","protein_coding",197799,"TGFb_Family_Member_Receptor",0.004,0.00127912081178768,1254.71445669621,0.571037792582492,0.00230572704468148,0.575966470021352,"Positive"
"EEF2K","protein_coding",167799,"TCRsignalingPathway",0.001,0.00034061646852634,1254.71445669621,0.571037792582492,0.00230572704468148,0.575966470021352,"Positive"
"EFNA2","protein_coding",197103,"TGFb_Family_Member_Receptor",0.001,0.00034061646852634,4748.25099078434,-0.623333672063022,0.000678944099878521,-2931.92784325743,"Negative"
"ELK4","protein_coding",10205,"Antigen_Processing_and_Presentation",0.001,0.00034061646852634,1123.69205779035,0.615831775114412,0.000807684390759948,0.618362478072854,"Positive"
"ELK4","protein_coding",235205,"TNF_Family_Members_Receptors",0.007,0.00216757103162865,1123.69205779035,0.615831775114412,0.000807684390759948,0.618362478072854,"Positive"
"ELK4","protein_coding",205205,"TGFb_Family_Member_Receptor",0.006,0.00187509881794012,1123.69205779035,0.615831775114412,0.000807684390759948,0.618362478072854,"Positive"
"ELK4","protein_coding",115205,"Interferons",0.002,0.000662143632057417,1123.69205779035,0.615831775114412,0.000807684390759948,0.618362478072854,"Positive"
"ELK4","protein_coding",160205,"NaturalKiller_Cell_Cytotoxicity",0.001,0.00034061646852634,1123.69205779035,0.615831775114412,0.000807684390759948,0.618362478072854,"Positive"
"ENDOG","protein_coding",101976,"Cytokine_Receptors",0.001,0.00034061646852634,4863.3313670196,-0.662677390434053,0.00022920897803924,-4987.1775049286,"Negative"
"ENDOG","protein_coding",146976,"Interleukins_Receptor",0.003,0.000973976589187055,4863.3313670196,-0.662677390434053,0.00022920897803924,-4987.1775049286,"Negative"
"ENDOG","protein_coding",161976,"NaturalKiller_Cell_Cytotoxicity",0.002,0.000662143632057417,4863.3313670196,-0.662677390434053,0.00022920897803924,-4987.1775049286,"Negative"
"ENDOG","protein_coding",131976,"Interleukins",0.001,0.00034061646852634,4863.3313670196,-0.662677390434053,0.00022920897803924,-4987.1775049286,"Negative"
"ENDOG","protein_coding",41976,"BCRSignalingPathway",0.004,0.00127912081178768,4863.3313670196,-0.662677390434053,0.00022920897803924,-4987.1775049286,"Negative"
"ENTPD4","protein_coding",482317,"TGFb_Family_Member_Receptor",0.002,0.000662143632057417,1450.747969563,0.504017788183588,0.00863025712524901,0.51541390199093,"Positive"
"EOGT","protein_coding",40939,"BCRSignalingPathway",0.008,0.00245713169265581,941.660938699754,0.678064636341965,0.000140462590433899,0.678804251381074,"Positive"
"EOMES","protein_coding",70976,"Chemokine_Receptors",0.001,0.00034061646852634,955.663332475953,0.673277493170614,0.000163021518927345,0.674065685526594,"Positive"
"EOMES","protein_coding",205976,"TGFb_Family_Member_Receptor",0.002,0.000662143632057417,955.663332475953,0.673277493170614,0.000163021518927345,0.674065685526594,"Positive"
