"gene_name","gene_biotype","X","Pathway","Pvalue","FDR","s","Rs","PVal","adj.P.Val","sign_Rs0.5"
"ATP11C","protein_coding",2602,"Antigen_Processing_and_Presentation",0.007,0.003849997722018,1022.67478840491,0.650367593707724,0.00032097127907729,0.651735877060664,"Positive"
"ATP5F1D","protein_coding",122105,"Interleukins",0.001,0.000643029505843491,4584.28366247963,-0.567276465805002,0.00253840620882584,-561.738056099379,"Negative"
"ATP7A","protein_coding",101506,"Cytokine_Receptors",0.004,0.00231749521840929,971.666068220181,0.667806472403357,0.000192649108879243,0.668659422316222,"Positive"
"ATP7A","protein_coding",116506,"Interferons",0.001,0.000643029505843491,971.666068220181,0.667806472403357,0.000192649108879243,0.668659422316222,"Positive"
"ATP7A","protein_coding",26506,"Antimicrobials",0.001,0.000643029505843491,971.666068220181,0.667806472403357,0.000192649108879243,0.668659422316222,"Positive"
"ATP7A","protein_coding",176506,"TCRsignalingPathway",0.001,0.000643029505843491,971.666068220181,0.667806472403357,0.000192649108879243,0.668659422316222,"Positive"
"ATXN7","protein_coding",56033,"Chemokines",0.001,0.000643029505843491,1341.72933230545,0.54128911716053,0.00428169397934862,0.548489785637097,"Positive"
"B3GNT2","protein_coding",132728,"Interleukins",0.009,0.00482735592686324,1448.74762759498,0.504701665779496,0.0085257945956671,0.515964210574993,"Positive"
"B3GNT2","protein_coding",102728,"Cytokine_Receptors",0.002,0.0012262949442739,1448.74762759498,0.504701665779496,0.0085257945956671,0.515964210574993,"Positive"
"B4GALT1","protein_coding",226683,"TNF_Family_Members_Receptors",0.003,0.00178090204855062,1226.70966914381,0.580612078925192,0.00186582226220681,0.585090166783858,"Positive"
"BACH1","protein_coding",9923,"Antigen_Processing_and_Presentation",0.005,0.00284015172920316,1398.73907839426,0.521798605677175,0.00623735798105223,0.530769597843549,"Positive"
"BAG3","protein_coding",54434,"Chemokines",0.002,0.0012262949442739,1084.68538941379,0.629167388234601,0.000572936003163684,0.631180240792338,"Positive"
"BAG3","protein_coding",189434,"TGFb_Family_Member",0.002,0.0012262949442739,1084.68538941379,0.629167388234601,0.000572936003163684,0.631180240792338,"Positive"
"BAZ2B","protein_coding",230404,"TNF_Family_Members_Receptors",0.005,0.00284015172920316,1352.73121312961,0.53752779038304,0.00461206094517627,0.54500129939168,"Positive"
"BAZ2B","protein_coding",185404,"TGFb_Family_Member",0.005,0.00284015172920316,1352.73121312961,0.53752779038304,0.00461206094517627,0.54500129939168,"Positive"
"BCAR3","protein_coding",187533,"TGFb_Family_Member",0.001,0.000643029505843491,1445.74711464293,0.505727482173356,0.00837108412473101,0.516829231817678,"Positive"
"BHLHE40","protein_coding",201803,"TGFb_Family_Member_Receptor",0.007,0.003849997722018,1115.69068991823,0.61856728549804,0.00075369385120556,0.620993233712335,"Positive"
"BHLHE40","protein_coding",141803,"Interleukins_Receptor",0.001,0.000643029505843491,1115.69068991823,0.61856728549804,0.00075369385120556,0.620993233712335,"Positive"
"BHLHE40","protein_coding",111803,"Interferons",0.005,0.00284015172920316,1115.69068991823,0.61856728549804,0.00075369385120556,0.620993233712335,"Positive"
"BHLHE40","protein_coding",216803,"TNF_Family_Members",0.009,0.00482735592686324,1115.69068991823,0.61856728549804,0.00075369385120556,0.620993233712335,"Positive"
"BHLHE40","protein_coding",186803,"TGFb_Family_Member",0.001,0.000643029505843491,1115.69068991823,0.61856728549804,0.00075369385120556,0.620993233712335,"Positive"
"BLZF1","protein_coding",214710,"TNF_Family_Members",0.005,0.00284015172920316,1161.69855518289,0.602838100792175,0.00111246408981686,0.60601076337649,"Positive"
"BLZF1","protein_coding",34710,"BCRSignalingPathway",0.007,0.003849997722018,1161.69855518289,0.602838100792175,0.00111246408981686,0.60601076337649,"Positive"
"BNIP2","protein_coding",7907,"Antigen_Processing_and_Presentation",0.003,0.00178090204855062,962.664529364053,0.670883921584939,0.000175450596846255,0.6717050550866,"Positive"
"BNIP2","protein_coding",232907,"TNF_Family_Members_Receptors",0.002,0.0012262949442739,962.664529364053,0.670883921584939,0.000175450596846255,0.6717050550866,"Positive"
"C11orf80","protein_coding",103482,"Cytokine_Receptors",0.002,0.0012262949442739,1276.71821834453,0.563515139027513,0.00271101431513922,0.569004217422484,"Positive"
"C11orf80","protein_coding",13482,"Antigen_Processing_and_Presentation",0.003,0.00178090204855062,1276.71821834453,0.563515139027513,0.00271101431513922,0.569004217422484,"Positive"
"CAPNS2","protein_coding",511717,"TNF_Family_Members",0.001,0.000643029505843491,1027.38554262022,0.648757079446079,0.000335928536572322,0.650208553535131,"Positive"
"CAPNS2","protein_coding",383274,"Interferons",0.002,0.0012262949442739,1027.38554262022,0.648757079446079,0.000335928536572322,0.650208553535131,"Positive"
"CBLN1","protein_coding",182728,"TGFb_Family_Member",0.002,0.0012262949442739,4571.28143968745,-0.562831261431606,0.00279087834838033,-543.045577856664,"Negative"
"CBLN1","protein_coding",197728,"TGFb_Family_Member_Receptor",0.006,0.00334963809600728,4571.28143968745,-0.562831261431606,0.00279087834838033,-543.045577856664,"Negative"
"CBLN1","protein_coding",167728,"TCRsignalingPathway",0.001,0.000643029505843491,4571.28143968745,-0.562831261431606,0.00279087834838033,-543.045577856664,"Negative"
"CCL17","protein_coding",47734,"Chemokines",0.001,0.000643029505843491,1319.72557065714,0.548811770715508,0.00368080065976747,0.555379682666035,"Positive"
"CCL19","protein_coding",103277,"Cytokine_Receptors",0.004,0.00231749521840929,1171.70026502303,0.599418712812639,0.00120752981274665,0.602798833300198,"Positive"
"CCR2","protein_coding",65193,"Chemokine_Receptors",0.002,0.0012262949442739,1130.69325467845,0.613438203528737,0.000857645450564953,0.616107034660301,"Positive"
"CCR4","protein_coding",258681,"Antimicrobials",0.002,0.0012262949442739,1171.70026502303,0.599418712812639,0.00120752981274665,0.602798833300198,"Positive"
"CCR4","protein_coding",350426,"Cytokine_Receptors",0.001,0.000643029505843491,1171.70026502303,0.599418712812639,0.00120752981274665,0.602798833300198,"Positive"
"CD109","protein_coding",9959,"Antigen_Processing_and_Presentation",0.001,0.000643029505843491,1176.7011199431,0.597709018822872,0.00125763693659839,0.601127693953918,"Positive"
"CD109","protein_coding",24959,"Antimicrobials",0.004,0.00231749521840929,1176.7011199431,0.597709018822872,0.00125763693659839,0.601127693953918,"Positive"
"CD1C","protein_coding",205180,"TGFb_Family_Member_Receptor",0.001,0.000643029505843491,1309.723860817,0.552231158695044,0.00343233355775986,0.55856960030471,"Positive"
"CD1E","protein_coding",100183,"Cytokine_Receptors",0.005,0.00284015172920316,1282.59601976587,0.561505634268079,0.0028290476045786,0.567157768612056,"Positive"
"CD200R1","protein_coding",71016,"Chemokine_Receptors",0.001,0.000643029505843491,1266.71650850438,0.566934527007048,0.00251982790930022,0.572165195567875,"Positive"
"CDC42EP3","protein_coding",220891,"TNF_Family_Members",0.008,0.00434272816494783,908.655296227283,0.689348616674433,9.78040094212256e-05,0.689935343161482,"Positive"
"CELSR1","protein_coding",136297,"Interleukins_Receptor",0.002,0.0012262949442739,1461.74985038716,0.500256461406099,0.00922411109197357,0.512152098660049,"Positive"
"CELSR1","protein_coding",121297,"Interleukins",0.001,0.000643029505843491,1461.74985038716,0.500256461406099,0.00922411109197357,0.512152098660049,"Positive"
"CENPC","protein_coding",68633,"Chemokine_Receptors",0.005,0.00284015172920316,1336.72847738538,0.542998811150297,0.00413829391964197,0.550029672250849,"Positive"
"CEP104","protein_coding",4545,"Antigen_Processing_and_Presentation",0.001,0.000643029505843491,1146.69599042267,0.607967182761479,0.000982004198925265,0.610824156145881,"Positive"
"CEP104","protein_coding",139545,"Interleukins_Receptor",0.002,0.0012262949442739,1146.69599042267,0.607967182761479,0.000982004198925265,0.610824156145881,"Positive"
"CEP104","protein_coding",214545,"TNF_Family_Members",0.001,0.000643029505843491,1146.69599042267,0.607967182761479,0.000982004198925265,0.610824156145881,"Positive"
"CFLAR","protein_coding",39,"Antigen_Processing_and_Presentation",0.001,0.000643029505843491,1441.74643070688,0.507095237365171,0.00816846193414697,0.517969724661745,"Positive"
"CFLAR","protein_coding",165039,"TCRsignalingPathway",0.007,0.003849997722018,1441.74643070688,0.507095237365171,0.00816846193414697,0.517969724661745,"Positive"
"CLEC10A","protein_coding",201575,"TGFb_Family_Member_Receptor",0.001,0.000643029505843491,1356.73189706566,0.536160035191226,0.00473742643488293,0.543731733303076,"Positive"
"CLEC2B","protein_coding",108814,"Interferons",0.001,0.000643029505843491,1110.68983499816,0.620276979487808,0.000721564278551387,0.62257675276465,"Positive"
"CLEC2D","protein_coding",91078,"Cytokine_Receptors",0.001,0.000643029505843491,835.642814394243,0.714310148925045,4.13851383299642e-05,0.714690010207677,"Positive"
"CLEC4C","protein_coding",260591,"Antimicrobials",0.002,0.0012262949442739,1305.39689177752,0.553710464349565,0.00332934943805831,0.559945473340763,"Positive"
"CPA3","protein_coding",221073,"TNF_Family_Members",0.007,0.003849997722018,1261.43125854993,0.568741450068399,0.00242353968463342,0.573865659094838,"Positive"
"CPA3","protein_coding",86073,"Cytokines",0.007,0.003849997722018,1261.43125854993,0.568741450068399,0.00242353968463342,0.573865659094838,"Positive"
"CPLX1","protein_coding",12426,"Antigen_Processing_and_Presentation",0.002,0.0012262949442739,4392.2508335489,-0.501624216597913,0.00911365309870309,-120.226863989572,"Negative"
"CPLX1","protein_coding",162426,"NaturalKiller_Cell_Cytotoxicity",0.004,0.00231749521840929,4392.2508335489,-0.501624216597913,0.00911365309870309,-120.226863989572,"Negative"
"CPLX1","protein_coding",207426,"TGFb_Family_Member_Receptor",0.009,0.00482735592686324,4392.2508335489,-0.501624216597913,0.00911365309870309,-120.226863989572,"Negative"
"CPLX1","protein_coding",57426,"Chemokines",0.001,0.000643029505843491,4392.2508335489,-0.501624216597913,0.00911365309870309,-120.226863989572,"Negative"
"CPLX1","protein_coding",192426,"TGFb_Family_Member",0.002,0.0012262949442739,4392.2508335489,-0.501624216597913,0.00911365309870309,-120.226863989572,"Negative"
"CPLX1","protein_coding",147426,"Interleukins_Receptor",0.002,0.0012262949442739,4392.2508335489,-0.501624216597913,0.00911365309870309,-120.226863989572,"Negative"
"CR1L","protein_coding",480631,"TGFb_Family_Member_Receptor",0.006,0.00334963809600728,1338.45759233926,0.542407660738714,0.00418740853745825,0.549490035158762,"Positive"
"CREB3L2","protein_coding",149950,"Interleukins_Receptor",0.003,0.00178090204855062,1448.74762759498,0.504701665779496,0.0085257945956671,0.515964210574993,"Positive"
"CRISPLD2","protein_coding",152776,"NaturalKiller_Cell_Cytotoxicity",0.002,0.0012262949442739,1308.72368983298,0.552573097492998,0.00340829126047267,0.558870396064078,"Positive"
"CRISPLD2","protein_coding",212776,"TNF_Family_Members",0.006,0.00334963809600728,1308.72368983298,0.552573097492998,0.00340829126047267,0.558870396064078,"Positive"
"CRISPLD2","protein_coding",182776,"TGFb_Family_Member",0.001,0.000643029505843491,1308.72368983298,0.552573097492998,0.00340829126047267,0.558870396064078,"Positive"
"CRISPLD2","protein_coding",32776,"BCRSignalingPathway",0.005,0.00284015172920316,1308.72368983298,0.552573097492998,0.00340829126047267,0.558870396064078,"Positive"
"CRISPLD2","protein_coding",137776,"Interleukins_Receptor",0.001,0.000643029505843491,1308.72368983298,0.552573097492998,0.00340829126047267,0.558870396064078,"Positive"
"CSDE1","protein_coding",45232,"Chemokines",0.008,0.00434272816494783,1428.74420791469,0.511540441738567,0.00753805831396215,0.521886920320488,"Positive"
"CSDE1","protein_coding",90232,"Cytokine_Receptors",0.001,0.000643029505843491,1428.74420791469,0.511540441738567,0.00753805831396215,0.521886920320488,"Positive"
"CSDE1","protein_coding",150232,"NaturalKiller_Cell_Cytotoxicity",0.001,0.000643029505843491,1428.74420791469,0.511540441738567,0.00753805831396215,0.521886920320488,"Positive"
"CSDE1","protein_coding",232,"Antigen_Processing_and_Presentation",0.001,0.000643029505843491,1428.74420791469,0.511540441738567,0.00753805831396215,0.521886920320488,"Positive"
"CSF2RB","protein_coding",62286,"Chemokine_Receptors",0.003,0.00178090204855062,1326.72676754524,0.546418199129833,0.00386368330221556,0.553210385962184,"Positive"
"CSNK1G1","protein_coding",42456,"BCRSignalingPathway",0.005,0.00284015172920316,1130.69325467845,0.613438203528737,0.000857645450564953,0.616107034660301,"Positive"
"CSNK1G1","protein_coding",27456,"Antimicrobials",0.005,0.00284015172920316,1130.69325467845,0.613438203528737,0.000857645450564953,0.616107034660301,"Positive"
"CTLA4","protein_coding",71012,"Chemokine_Receptors",0.005,0.00284015172920316,1108.68949303013,0.620960857083716,0.000709049359243267,0.623213295580592,"Positive"
"CTSG","protein_coding",137315,"Interleukins_Receptor",0.001,0.000643029505843491,1251.9854509397,0.571970786003522,0.00225928060429823,0.576861128558738,"Positive"
"CTSG","protein_coding",227315,"TNF_Family_Members_Receptors",0.001,0.000643029505843491,1251.9854509397,0.571970786003522,0.00225928060429823,0.576861128558738,"Positive"
"CTSG","protein_coding",122315,"Interleukins",0.001,0.000643029505843491,1251.9854509397,0.571970786003522,0.00225928060429823,0.576861128558738,"Positive"
"CTSG","protein_coding",182315,"TGFb_Family_Member",0.006,0.00334963809600728,1251.9854509397,0.571970786003522,0.00225928060429823,0.576861128558738,"Positive"
"CTSG","protein_coding",2315,"Antigen_Processing_and_Presentation",0.005,0.00284015172920316,1251.9854509397,0.571970786003522,0.00225928060429823,0.576861128558738,"Positive"
"CTSG","protein_coding",77315,"Cytokines",0.001,0.000643029505843491,1251.9854509397,0.571970786003522,0.00225928060429823,0.576861128558738,"Positive"
"CTSG","protein_coding",167315,"TCRsignalingPathway",0.003,0.00178090204855062,1251.9854509397,0.571970786003522,0.00225928060429823,0.576861128558738,"Positive"
"CXCR5","protein_coding",175468,"TCRsignalingPathway",0.005,0.00284015172920316,1452.31589692584,0.50348174464074,0.00871288387469188,0.514991697539589,"Positive"
"CYP4B1","protein_coding",8263,"Antigen_Processing_and_Presentation",0.002,0.0012262949442739,1341.45861833105,0.541381668946648,0.00427382481684113,0.548568796337608,"Positive"
"DDX60L","protein_coding",44818,"BCRSignalingPathway",0.003,0.00178090204855062,1428.74420791469,0.511540441738567,0.00753805831396215,0.521886920320488,"Positive"
"DNAJC21","protein_coding",102358,"Cytokine_Receptors",0.004,0.00231749521840929,1341.72933230545,0.54128911716053,0.00428169397934862,0.548489785637097,"Positive"
"DNASE2","protein_coding",33140,"BCRSignalingPathway",0.001,0.000643029505843491,1328.72710951327,0.545734321533926,0.00391733126754652,0.552592346617515,"Positive"
"DNASE2","protein_coding",168140,"TCRsignalingPathway",0.007,0.003849997722018,1328.72710951327,0.545734321533926,0.00391733126754652,0.552592346617515,"Positive"
"DNASE2","protein_coding",48140,"Chemokines",0.003,0.00178090204855062,1328.72710951327,0.545734321533926,0.00391733126754652,0.552592346617515,"Positive"
"DOK2","protein_coding",68938,"Chemokine_Receptors",0.009,0.00482735592686324,1394.73839445821,0.523166360868989,0.00607915068703483,0.531959548008193,"Positive"
"DPT","protein_coding",203302,"TGFb_Family_Member_Receptor",0.005,0.00284015172920316,1228.71001111184,0.579928201329285,0.00189465390931282,0.584416665447768,"Positive"
"DPT","protein_coding",68302,"Chemokine_Receptors",0.001,0.000643029505843491,1228.71001111184,0.579928201329285,0.00189465390931282,0.584416665447768,"Positive"
"DPT","protein_coding",188302,"TGFb_Family_Member",0.009,0.00482735592686324,1228.71001111184,0.579928201329285,0.00189465390931282,0.584416665447768,"Positive"
"DRAM1","protein_coding",52174,"Chemokines",0.001,0.000643029505843491,1007.67222364469,0.655496675677028,0.000277144363704068,0.656683379277732,"Positive"
"DRAM1","protein_coding",67174,"Chemokine_Receptors",0.009,0.00482735592686324,1007.67222364469,0.655496675677028,0.000277144363704068,0.656683379277732,"Positive"
"EDEM1","protein_coding",216805,"TNF_Family_Members",0.005,0.00284015172920316,764.630674529232,0.73858780357975,1.63910163189778e-05,0.738725226221424,"Positive"
"EDEM1","protein_coding",36805,"BCRSignalingPathway",0.002,0.0012262949442739,764.630674529232,0.73858780357975,1.63910163189778e-05,0.738725226221424,"Positive"
"EEF2K","protein_coding",122799,"Interleukins",0.002,0.0012262949442739,1254.71445669621,0.571037792582492,0.00230572704468148,0.575966470021352,"Positive"
"EEF2K","protein_coding",62799,"Chemokine_Receptors",0.002,0.0012262949442739,1254.71445669621,0.571037792582492,0.00230572704468148,0.575966470021352,"Positive"
"EEF2K","protein_coding",197799,"TGFb_Family_Member_Receptor",0.001,0.000643029505843491,1254.71445669621,0.571037792582492,0.00230572704468148,0.575966470021352,"Positive"
"EIF2AK4","protein_coding",96056,"Cytokine_Receptors",0.001,0.000643029505843491,974.666581172224,0.666780656009496,0.000198701883454034,0.66770336389231,"Positive"
"ELK4","protein_coding",160206,"NaturalKiller_Cell_Cytotoxicity",0.004,0.00231749521840929,1123.69205779035,0.615831775114412,0.000807684390759948,0.618362478072854,"Positive"
"ENDOG","protein_coding",86977,"Cytokines",0.003,0.00178090204855062,4863.3313670196,-0.662677390434053,0.00022920897803924,-4987.1775049286,"Negative"
"ENDOG","protein_coding",11977,"Antigen_Processing_and_Presentation",0.002,0.0012262949442739,4863.3313670196,-0.662677390434053,0.00022920897803924,-4987.1775049286,"Negative"
"ENDOG","protein_coding",191977,"TGFb_Family_Member",0.007,0.003849997722018,4863.3313670196,-0.662677390434053,0.00022920897803924,-4987.1775049286,"Negative"
"ENTPD4","protein_coding",241954,"Antigen_Processing_and_Presentation",0.009,0.00482735592686324,1450.747969563,0.504017788183588,0.00863025712524901,0.51541390199093,"Positive"
"ENTPD4","protein_coding",297001,"Chemokines",0.001,0.000643029505843491,1450.747969563,0.504017788183588,0.00863025712524901,0.51541390199093,"Positive"
"ENTPD4","protein_coding",425444,"NaturalKiller_Cell_Cytotoxicity",0.003,0.00178090204855062,1450.747969563,0.504017788183588,0.00863025712524901,0.51541390199093,"Positive"
"EOGT","protein_coding",40940,"BCRSignalingPathway",0.005,0.00284015172920316,941.660938699754,0.678064636341965,0.000140462590433899,0.678804251381074,"Positive"
"EPG5","protein_coding",9467,"Antigen_Processing_and_Presentation",0.004,0.00231749521840929,1429.7443788987,0.511198502940614,0.00758505658955891,0.521594632911748,"Positive"
"EPG5","protein_coding",24467,"Antimicrobials",0.004,0.00231749521840929,1429.7443788987,0.511198502940614,0.00758505658955891,0.521594632911748,"Positive"
"EPG5","protein_coding",99467,"Cytokine_Receptors",0.001,0.000643029505843491,1429.7443788987,0.511198502940614,0.00758505658955891,0.521594632911748,"Positive"
"EPG5","protein_coding",84467,"Cytokines",0.002,0.0012262949442739,1429.7443788987,0.511198502940614,0.00758505658955891,0.521594632911748,"Positive"
"EPG5","protein_coding",69467,"Chemokine_Receptors",0.004,0.00231749521840929,1429.7443788987,0.511198502940614,0.00758505658955891,0.521594632911748,"Positive"
"EPG5","protein_coding",204467,"TGFb_Family_Member_Receptor",0.001,0.000643029505843491,1429.7443788987,0.511198502940614,0.00758505658955891,0.521594632911748,"Positive"
"EPG5","protein_coding",144467,"Interleukins_Receptor",0.001,0.000643029505843491,1429.7443788987,0.511198502940614,0.00758505658955891,0.521594632911748,"Positive"
"FAM111A","protein_coding",176881,"TCRsignalingPathway",0.008,0.00434272816494783,1238.71172095198,0.576508813349749,0.00204461921796428,0.58121986222103,"Positive"
"FAM111A","protein_coding",86881,"Cytokines",0.008,0.00434272816494783,1238.71172095198,0.576508813349749,0.00204461921796428,0.58121986222103,"Positive"
"FAM20B","protein_coding",109546,"Interferons",0.005,0.00284015172920316,836.642985378258,0.713968210127091,4.19005711823783e-05,0.714366884143595,"Positive"
"FAM222A","protein_coding",217795,"TNF_Family_Members",0.003,0.00178090204855062,4477.26536719011,-0.530689014423968,0.00533785206166033,-266.257292316793,"Negative"
"FBXO28","protein_coding",173423,"TCRsignalingPathway",0.002,0.0012262949442739,1456.74899546709,0.501966155395867,0.00895008391539101,0.513567102460401,"Positive"
"FBXO28","protein_coding",113423,"Interferons",0.004,0.00231749521840929,1456.74899546709,0.501966155395867,0.00895008391539101,0.513567102460401,"Positive"
"FBXO31","protein_coding",152791,"NaturalKiller_Cell_Cytotoxicity",0.002,0.0012262949442739,4488.26724801426,-0.534450341201458,0.00496374560504149,-319.219553794757,"Negative"
"FBXO31","protein_coding",47791,"Chemokines",0.003,0.00178090204855062,4488.26724801426,-0.534450341201458,0.00496374560504149,-319.219553794757,"Negative"
"FBXO31","protein_coding",17791,"Antimicrobials",0.003,0.00178090204855062,4488.26724801426,-0.534450341201458,0.00496374560504149,-319.219553794757,"Negative"
"FCGR2B","protein_coding",196201,"TGFb_Family_Member_Receptor",0.009,0.00482735592686324,1342.72950328947,0.540947178362576,0.00431087373450408,0.548231877362853,"Positive"
"FCMR","protein_coding",205810,"TGFb_Family_Member_Receptor",0.006,0.00334963809600728,871.648969818756,0.702000352198716,6.39302585186982e-05,0.702448377952014,"Positive"
"FCMR","protein_coding",55810,"Chemokines",0.007,0.003849997722018,871.648969818756,0.702000352198716,6.39302585186982e-05,0.702448377952014,"Positive"
"FCRL5","protein_coding",98318,"Cytokine_Receptors",0.002,0.0012262949442739,1411.70638749908,0.517365337607152,0.00677417727127427,0.526844021671886,"Positive"
"FGF7","protein_coding",157904,"NaturalKiller_Cell_Cytotoxicity",0.001,0.000643029505843491,1414.74181413849,0.516327584909918,0.00690529273315179,0.526043501721322,"Positive"
