"gene_name","gene_biotype","X","Pathway","Pvalue","FDR","s","Rs","PVal","adj.P.Val","sign_Rs0.5"
"ARIH1","protein_coding",71738,"Chemokine_Receptors",0.006,0.00321234011790701,1004.67171069265,0.656522492070889,0.000269037331553024,0.657693542786206,"Positive"
"ATP11C","protein_coding",227602,"TNF_Family_Members_Receptors",0.009,0.00464185613348653,1022.67478840491,0.650367593707724,0.00032097127907729,0.651735877060664,"Positive"
"ATP5F1D","protein_coding",137105,"Interleukins_Receptor",0.006,0.00321234011790701,4584.28366247963,-0.567276465805002,0.00253840620882584,-561.738056099379,"Negative"
"ATP5F1D","protein_coding",212105,"TNF_Family_Members",0.003,0.00170363070907144,4584.28366247963,-0.567276465805002,0.00253840620882584,-561.738056099379,"Negative"
"ATP7A","protein_coding",41500,"BCRSignalingPathway",0.002,0.00117035193144039,971.666068220181,0.667806472403357,0.000192649108879243,0.668659422316222,"Positive"
"ATXN7","protein_coding",11027,"Antigen_Processing_and_Presentation",0.001,0.000611277814374015,1341.72933230545,0.54128911716053,0.00428169397934862,0.548489785637097,"Positive"
"ATXN7","protein_coding",56027,"Chemokines",0.001,0.000611277814374015,1341.72933230545,0.54128911716053,0.00428169397934862,0.548489785637097,"Positive"
"ATXN7","protein_coding",131027,"Interleukins",0.001,0.000611277814374015,1341.72933230545,0.54128911716053,0.00428169397934862,0.548489785637097,"Positive"
"B3GNT2","protein_coding",42717,"BCRSignalingPathway",0.004,0.0022189763621666,1448.74762759498,0.504701665779496,0.0085257945956671,0.515964210574993,"Positive"
"B3GNT2","protein_coding",192717,"TGFb_Family_Member",0.005,0.00272078371888186,1448.74762759498,0.504701665779496,0.0085257945956671,0.515964210574993,"Positive"
"B4GALT1","protein_coding",31683,"BCRSignalingPathway",0.003,0.00170363070907144,1226.70966914381,0.580612078925192,0.00186582226220681,0.585090166783858,"Positive"
"B4GALT1","protein_coding",16683,"Antimicrobials",0.004,0.0022189763621666,1226.70966914381,0.580612078925192,0.00186582226220681,0.585090166783858,"Positive"
"BACH1","protein_coding",99917,"Cytokine_Receptors",0.001,0.000611277814374015,1398.73907839426,0.521798605677175,0.00623735798105223,0.530769597843549,"Positive"
"BACH1","protein_coding",174917,"TCRsignalingPathway",0.003,0.00170363070907144,1398.73907839426,0.521798605677175,0.00623735798105223,0.530769597843549,"Positive"
"BACH1","protein_coding",144917,"Interleukins_Receptor",0.001,0.000611277814374015,1398.73907839426,0.521798605677175,0.00623735798105223,0.530769597843549,"Positive"
"BAG3","protein_coding",129429,"Interleukins",0.004,0.0022189763621666,1084.68538941379,0.629167388234601,0.000572936003163684,0.631180240792338,"Positive"
"BAG3","protein_coding",174429,"TCRsignalingPathway",0.008,0.00417359653127633,1084.68538941379,0.629167388234601,0.000572936003163684,0.631180240792338,"Positive"
"BAG3","protein_coding",69429,"Chemokine_Receptors",0.008,0.00417359653127633,1084.68538941379,0.629167388234601,0.000572936003163684,0.631180240792338,"Positive"
"BAG3","protein_coding",219429,"TNF_Family_Members",0.003,0.00170363070907144,1084.68538941379,0.629167388234601,0.000572936003163684,0.631180240792338,"Positive"
"BATF","protein_coding",69896,"Chemokine_Receptors",0.002,0.00117035193144039,1035.67701119709,0.645922389334327,0.000363738951085456,0.647470992521415,"Positive"
"BATF","protein_coding",234896,"TNF_Family_Members_Receptors",0.001,0.000611277814374015,1035.67701119709,0.645922389334327,0.000363738951085456,0.647470992521415,"Positive"
"BATF","protein_coding",24896,"Antimicrobials",0.001,0.000611277814374015,1035.67701119709,0.645922389334327,0.000363738951085456,0.647470992521415,"Positive"
"BATF","protein_coding",39896,"BCRSignalingPathway",0.006,0.00321234011790701,1035.67701119709,0.645922389334327,0.000363738951085456,0.647470992521415,"Positive"
"BCAR3","protein_coding",22530,"Antimicrobials",0.003,0.00170363070907144,1445.74711464293,0.505727482173356,0.00837108412473101,0.516829231817678,"Positive"
"BCAR3","protein_coding",52530,"Chemokines",0.003,0.00170363070907144,1445.74711464293,0.505727482173356,0.00837108412473101,0.516829231817678,"Positive"
"BNIP2","protein_coding",172904,"TCRsignalingPathway",0.001,0.000611277814374015,962.664529364053,0.670883921584939,0.000175450596846255,0.6717050550866,"Positive"
"BNIP2","protein_coding",7904,"Antigen_Processing_and_Presentation",0.001,0.000611277814374015,962.664529364053,0.670883921584939,0.000175450596846255,0.6717050550866,"Positive"
"BNIP2","protein_coding",37904,"BCRSignalingPathway",0.008,0.00417359653127633,962.664529364053,0.670883921584939,0.000175450596846255,0.6717050550866,"Positive"
"BTLA","protein_coding",468912,"TGFb_Family_Member_Receptor",0.001,0.000611277814374015,1007.67222364469,0.655496675677028,0.000277144363704068,0.656683379277732,"Positive"
"C11orf80","protein_coding",193464,"TGFb_Family_Member",0.004,0.0022189763621666,1276.71821834453,0.563515139027513,0.00271101431513922,0.569004217422484,"Positive"
"C11orf80","protein_coding",43464,"BCRSignalingPathway",0.001,0.000611277814374015,1276.71821834453,0.563515139027513,0.00271101431513922,0.569004217422484,"Positive"
"CAPNS2","protein_coding",254147,"Antigen_Processing_and_Presentation",0.009,0.00464185613348653,1027.38554262022,0.648757079446079,0.000335928536572322,0.650208553535131,"Positive"
"CAPNS2","protein_coding",482219,"TGFb_Family_Member_Receptor",0.002,0.00117035193144039,1027.38554262022,0.648757079446079,0.000335928536572322,0.650208553535131,"Positive"
"CAPNS2","protein_coding",359411,"Cytokine_Receptors",0.009,0.00464185613348653,1027.38554262022,0.648757079446079,0.000335928536572322,0.650208553535131,"Positive"
"CAPNS2","protein_coding",324323,"Chemokine_Receptors",0.003,0.00170363070907144,1027.38554262022,0.648757079446079,0.000335928536572322,0.650208553535131,"Positive"
"CCL17","protein_coding",122734,"Interleukins",0.002,0.00117035193144039,1319.72557065714,0.548811770715508,0.00368080065976747,0.555379682666035,"Positive"
"CCL19","protein_coding",208260,"TGFb_Family_Member_Receptor",0.003,0.00170363070907144,1171.70026502303,0.599418712812639,0.00120752981274665,0.602798833300198,"Positive"
"CCL5","protein_coding",484580,"TGFb_Family_Member_Receptor",0.002,0.00117035193144039,759.629819609161,0.740297497569518,1.52985404058878e-05,0.740415557931143,"Positive"
"CCL5","protein_coding",379316,"Interferons",0.008,0.00417359653127633,759.629819609161,0.740297497569518,1.52985404058878e-05,0.740415557931143,"Positive"
"CCL8","protein_coding",108572,"Interferons",0.004,0.0022189763621666,1373.73480379391,0.530347075626015,0.00530289905699508,0.53843163470568,"Positive"
"CCN5","protein_coding",105878,"Interferons",0.003,0.00170363070907144,1000.67102675659,0.657890247262703,0.000258551349925645,0.659046192110541,"Positive"
"CCR2","protein_coding",200193,"TGFb_Family_Member_Receptor",0.006,0.00321234011790701,1130.69325467845,0.613438203528737,0.000857645450564953,0.616107034660301,"Positive"
"CCR4","protein_coding",363090,"Interferons",0.002,0.00117035193144039,1171.70026502303,0.599418712812639,0.00120752981274665,0.602798833300198,"Positive"
"CCR7","protein_coding",200796,"TGFb_Family_Member_Receptor",0.003,0.00170363070907144,1045.67872103724,0.642503001354791,0.000399945003991975,0.644180688976564,"Positive"
"CCR8","protein_coding",119542,"Interferons",0.008,0.00417359653127633,1457.52786855756,0.501699873997414,0.0089923105765631,0.513350497855845,"Positive"
"CD109","protein_coding",9953,"Antigen_Processing_and_Presentation",0.006,0.00321234011790701,1176.7011199431,0.597709018822872,0.00125763693659839,0.601127693953918,"Positive"
"CD109","protein_coding",24953,"Antimicrobials",0.002,0.00117035193144039,1176.7011199431,0.597709018822872,0.00125763693659839,0.601127693953918,"Positive"
"CD1E","protein_coding",115177,"Interferons",0.003,0.00170363070907144,1282.59601976587,0.561505634268079,0.0028290476045786,0.567157768612056,"Positive"
"CD2","protein_coding",199627,"TGFb_Family_Member_Receptor",0.008,0.00417359653127633,1050.67957595731,0.640793307365023,0.000419199367462457,0.642500769080936,"Positive"
"CD27","protein_coding",112751,"Interferons",0.003,0.00170363070907144,1128.69291271042,0.614122081124644,0.000843104837342693,0.616678669725915,"Positive"
"CD27","protein_coding",202751,"TGFb_Family_Member_Receptor",0.002,0.00117035193144039,1128.69291271042,0.614122081124644,0.000843104837342693,0.616678669725915,"Positive"
"CD28","protein_coding",209300,"TGFb_Family_Member_Receptor",0.005,0.00272078371888186,1082.68504744576,0.629851265830509,0.000562696699675667,0.631815773137562,"Positive"
"CD300E","protein_coding",275956,"BCRSignalingPathway",0.003,0.00170363070907144,1384.73668461806,0.526585748848525,0.00569835037891627,0.534988259177632,"Positive"
"CD300E","protein_coding",381220,"Interleukins",0.002,0.00117035193144039,1384.73668461806,0.526585748848525,0.00569835037891627,0.534988259177632,"Positive"
"CD3D","protein_coding",207001,"TGFb_Family_Member_Receptor",0.001,0.000611277814374015,1145.69581943866,0.608309121559433,0.000973798635907818,0.611135067018019,"Positive"
"CD3D","protein_coding",117001,"Interferons",0.003,0.00170363070907144,1145.69581943866,0.608309121559433,0.000973798635907818,0.611135067018019,"Positive"
"CD3E","protein_coding",470463,"TGFb_Family_Member_Receptor",0.001,0.000611277814374015,1110.68983499816,0.620276979487808,0.000721564278551387,0.62257675276465,"Positive"
"CD3G","protein_coding",115459,"Interferons",0.003,0.00170363070907144,1367.73377788982,0.532398708413736,0.00509714474929038,0.540310453608622,"Positive"
"CD40","protein_coding",137426,"Interleukins_Receptor",0.002,0.00117035193144039,1451.74814054702,0.503675849385635,0.00868288820056784,0.515176235737097,"Positive"
"CD5","protein_coding",108778,"Interferons",0.001,0.000611277814374015,1421.74301102659,0.513934013324242,0.00721585726882766,0.523973745187436,"Positive"
"CD52","protein_coding",42528,"BCRSignalingPathway",0.001,0.000611277814374015,1155.6975292788,0.604889733579897,0.00105858710244556,0.607927026117837,"Positive"
"CD52","protein_coding",117528,"Interferons",0.003,0.00170363070907144,1155.6975292788,0.604889733579897,0.00105858710244556,0.607927026117837,"Positive"
"CD52","protein_coding",207528,"TGFb_Family_Member_Receptor",0.003,0.00170363070907144,1155.6975292788,0.604889733579897,0.00105858710244556,0.607927026117837,"Positive"
"CD6","protein_coding",105344,"Interferons",0.003,0.00170363070907144,1309.723860817,0.552231158695044,0.00343233355775986,0.55856960030471,"Positive"
"CD6","protein_coding",195344,"TGFb_Family_Member_Receptor",0.004,0.0022189763621666,1309.723860817,0.552231158695044,0.00343233355775986,0.55856960030471,"Positive"
"CD8B","protein_coding",118138,"Interferons",0.001,0.000611277814374015,1300.72232196087,0.555308607876627,0.00322105984391529,0.561410736318904,"Positive"
"CD8B","protein_coding",208138,"TGFb_Family_Member_Receptor",0.001,0.000611277814374015,1300.72232196087,0.555308607876627,0.00322105984391529,0.561410736318904,"Positive"
"CD96","protein_coding",204599,"TGFb_Family_Member_Receptor",0.005,0.00272078371888186,982.667949044337,0.664045145625868,0.000215665949225606,0.66510566650046,"Positive"
"CDC42EP3","protein_coding",85885,"Cytokines",0.002,0.00117035193144039,908.655296227283,0.689348616674433,9.78040094212256e-05,0.689935343161482,"Positive"
"CDC42EP3","protein_coding",40885,"BCRSignalingPathway",0.002,0.00117035193144039,908.655296227283,0.689348616674433,9.78040094212256e-05,0.689935343161482,"Positive"
"CDC42EP3","protein_coding",235885,"TNF_Family_Members_Receptors",0.003,0.00170363070907144,908.655296227283,0.689348616674433,9.78040094212256e-05,0.689935343161482,"Positive"
"CDC42EP3","protein_coding",130885,"Interleukins",0.001,0.000611277814374015,908.655296227283,0.689348616674433,9.78040094212256e-05,0.689935343161482,"Positive"
"CELSR1","protein_coding",16297,"Antimicrobials",0.001,0.000611277814374015,1461.74985038716,0.500256461406099,0.00922411109197357,0.512152098660049,"Positive"
"CENPC","protein_coding",68630,"Chemokine_Receptors",0.005,0.00272078371888186,1336.72847738538,0.542998811150297,0.00413829391964197,0.550029672250849,"Positive"
"CENPC","protein_coding",203630,"TGFb_Family_Member_Receptor",0.001,0.000611277814374015,1336.72847738538,0.542998811150297,0.00413829391964197,0.550029672250849,"Positive"
"CENPC","protein_coding",8630,"Antigen_Processing_and_Presentation",0.002,0.00117035193144039,1336.72847738538,0.542998811150297,0.00413829391964197,0.550029672250849,"Positive"
"CENPC","protein_coding",98630,"Cytokine_Receptors",0.001,0.000611277814374015,1336.72847738538,0.542998811150297,0.00413829391964197,0.550029672250849,"Positive"
"CENPC","protein_coding",53630,"Chemokines",0.008,0.00417359653127633,1336.72847738538,0.542998811150297,0.00413829391964197,0.550029672250849,"Positive"
"CEP104","protein_coding",199545,"TGFb_Family_Member_Receptor",0.001,0.000611277814374015,1146.69599042267,0.607967182761479,0.000982004198925265,0.610824156145881,"Positive"
"CFLAR","protein_coding",90039,"Cytokine_Receptors",0.008,0.00417359653127633,1441.74643070688,0.507095237365171,0.00816846193414697,0.517969724661745,"Positive"
"CFLAR","protein_coding",105039,"Interferons",0.006,0.00321234011790701,1441.74643070688,0.507095237365171,0.00816846193414697,0.517969724661745,"Positive"
"CFLAR","protein_coding",15039,"Antimicrobials",0.004,0.0022189763621666,1441.74643070688,0.507095237365171,0.00816846193414697,0.517969724661745,"Positive"
"CFLAR","protein_coding",135039,"Interleukins_Receptor",0.002,0.00117035193144039,1441.74643070688,0.507095237365171,0.00816846193414697,0.517969724661745,"Positive"
"CFLAR","protein_coding",195039,"TGFb_Family_Member_Receptor",0.009,0.00464185613348653,1441.74643070688,0.507095237365171,0.00816846193414697,0.517969724661745,"Positive"
"CIITA","protein_coding",209482,"TGFb_Family_Member_Receptor",0.001,0.000611277814374015,1327.72693852925,0.54607626033188,0.00389042876454118,0.552908825746107,"Positive"
"CLEC12A","protein_coding",118180,"Interferons",0.001,0.000611277814374015,1295.7214670408,0.557018301866395,0.00310854752212065,0.562957715968269,"Positive"
"CLEC2B","protein_coding",108814,"Interferons",0.005,0.00272078371888186,1110.68983499816,0.620276979487808,0.000721564278551387,0.62257675276465,"Positive"
"CLEC4C","protein_coding",277261,"BCRSignalingPathway",0.001,0.000611277814374015,1305.39689177752,0.553710464349565,0.00332934943805831,0.559945473340763,"Positive"
"CLEC4C","protein_coding",470245,"TGFb_Family_Member_Receptor",0.001,0.000611277814374015,1305.39689177752,0.553710464349565,0.00332934943805831,0.559945473340763,"Positive"
"CPLX1","protein_coding",117418,"Interferons",0.002,0.00117035193144039,4392.2508335489,-0.501624216597913,0.00911365309870309,-120.226863989572,"Negative"
"CR1L","protein_coding",452558,"TGFb_Family_Member",0.001,0.000611277814374015,1338.45759233926,0.542407660738714,0.00418740853745825,0.549490035158762,"Positive"
"CRISPLD2","protein_coding",107776,"Interferons",0.002,0.00117035193144039,1308.72368983298,0.552573097492998,0.00340829126047267,0.558870396064078,"Positive"
"CSDE1","protein_coding",135232,"Interleukins_Receptor",0.001,0.000611277814374015,1428.74420791469,0.511540441738567,0.00753805831396215,0.521886920320488,"Positive"
"CSDE1","protein_coding",210232,"TNF_Family_Members",0.001,0.000611277814374015,1428.74420791469,0.511540441738567,0.00753805831396215,0.521886920320488,"Positive"
"CSNK1G1","protein_coding",162448,"NaturalKiller_Cell_Cytotoxicity",0.006,0.00321234011790701,1130.69325467845,0.613438203528737,0.000857645450564953,0.616107034660301,"Positive"
"CSNK1G1","protein_coding",192448,"TGFb_Family_Member",0.002,0.00117035193144039,1130.69325467845,0.613438203528737,0.000857645450564953,0.616107034660301,"Positive"
"CSNK1G1","protein_coding",57448,"Chemokines",0.001,0.000611277814374015,1130.69325467845,0.613438203528737,0.000857645450564953,0.616107034660301,"Positive"
"CSNK1G1","protein_coding",102448,"Cytokine_Receptors",0.004,0.0022189763621666,1130.69325467845,0.613438203528737,0.000857645450564953,0.616107034660301,"Positive"
"CSNK1G1","protein_coding",87448,"Cytokines",0.005,0.00272078371888186,1130.69325467845,0.613438203528737,0.000857645450564953,0.616107034660301,"Positive"
"CST7","protein_coding",106403,"Interferons",0.007,0.00369690897545551,1105.68898007809,0.621986673477576,0.000690630388092972,0.624142951446377,"Positive"
"CTLA4","protein_coding",206006,"TGFb_Family_Member_Receptor",0.003,0.00170363070907144,1108.68949303013,0.620960857083716,0.000709049359243267,0.623213295580592,"Positive"
"CTSH","protein_coding",62853,"Chemokine_Receptors",0.008,0.00417359653127633,1450.747969563,0.504017788183588,0.00863025712524901,0.51541390199093,"Positive"
"CXCL9","protein_coding",232690,"TNF_Family_Members_Receptors",0.007,0.00369690897545551,1146.69599042267,0.607967182761479,0.000982004198925265,0.610824156145881,"Positive"
"CXCR5","protein_coding",205462,"TGFb_Family_Member_Receptor",0.007,0.00369690897545551,1452.31589692584,0.50348174464074,0.00871288387469188,0.514991697539589,"Positive"
"CXCR6","protein_coding",208157,"TGFb_Family_Member_Receptor",0.008,0.00417359653127633,1279.71873129657,0.562489322633652,0.00277073157102303,0.568059869065531,"Positive"
"CXCR6","protein_coding",118157,"Interferons",0.002,0.00117035193144039,1279.71873129657,0.562489322633652,0.00277073157102303,0.568059869065531,"Positive"
"CYP4B1","protein_coding",68260,"Chemokine_Receptors",0.006,0.00321234011790701,1341.45861833105,0.541381668946648,0.00427382481684113,0.548568796337608,"Positive"
"DDX60L","protein_coding",179780,"TCRsignalingPathway",0.003,0.00170363070907144,1428.74420791469,0.511540441738567,0.00753805831396215,0.521886920320488,"Positive"
"DDX60L","protein_coding",149780,"Interleukins_Receptor",0.001,0.000611277814374015,1428.74420791469,0.511540441738567,0.00753805831396215,0.521886920320488,"Positive"
"DDX60L","protein_coding",104780,"Cytokine_Receptors",0.001,0.000611277814374015,1428.74420791469,0.511540441738567,0.00753805831396215,0.521886920320488,"Positive"
"DDX60L","protein_coding",74780,"Chemokine_Receptors",0.009,0.00464185613348653,1428.74420791469,0.511540441738567,0.00753805831396215,0.521886920320488,"Positive"
"DENND6A","protein_coding",118640,"Interferons",0.001,0.000611277814374015,1323.72625459319,0.547444015523694,0.00378438180823542,0.554159493722355,"Positive"
"DHX58","protein_coding",153576,"NaturalKiller_Cell_Cytotoxicity",0.001,0.000611277814374015,1290.72061212072,0.558727995856163,0.00299940203297901,0.564518856055408,"Positive"
"DHX58","protein_coding",108576,"Interferons",0.002,0.00117035193144039,1290.72061212072,0.558727995856163,0.00299940203297901,0.564518856055408,"Positive"
"DNAJC21","protein_coding",27350,"Antimicrobials",0.003,0.00170363070907144,1341.72933230545,0.54128911716053,0.00428169397934862,0.548489785637097,"Positive"
"DNASE2","protein_coding",108140,"Interferons",0.001,0.000611277814374015,1328.72710951327,0.545734321533926,0.00391733126754652,0.552592346617515,"Positive"
"DNASE2","protein_coding",198140,"TGFb_Family_Member_Receptor",0.001,0.000611277814374015,1328.72710951327,0.545734321533926,0.00391733126754652,0.552592346617515,"Positive"
"DOK2","protein_coding",113935,"Interferons",0.004,0.0022189763621666,1394.73839445821,0.523166360868989,0.00607915068703483,0.531959548008193,"Positive"
"EEF2K","protein_coding",32799,"BCRSignalingPathway",0.001,0.000611277814374015,1254.71445669621,0.571037792582492,0.00230572704468148,0.575966470021352,"Positive"
"EFNA2","protein_coding",107103,"Interferons",0.002,0.00117035193144039,4748.25099078434,-0.623333672063022,0.000678944099878521,-2931.92784325743,"Negative"
"EIF2AK4","protein_coding",216056,"TNF_Family_Members",0.007,0.00369690897545551,974.666581172224,0.666780656009496,0.000198701883454034,0.66770336389231,"Positive"
"ELK4","protein_coding",85200,"Cytokines",0.001,0.000611277814374015,1123.69205779035,0.615831775114412,0.000807684390759948,0.618362478072854,"Positive"
"ELK4","protein_coding",145200,"Interleukins_Receptor",0.005,0.00272078371888186,1123.69205779035,0.615831775114412,0.000807684390759948,0.618362478072854,"Positive"
"ELK4","protein_coding",190200,"TGFb_Family_Member",0.001,0.000611277814374015,1123.69205779035,0.615831775114412,0.000807684390759948,0.618362478072854,"Positive"
"ENTPD4","protein_coding",276979,"BCRSignalingPathway",0.002,0.00117035193144039,1450.747969563,0.504017788183588,0.00863025712524901,0.51541390199093,"Positive"
"ENTPD4","protein_coding",487507,"TNF_Family_Members",0.001,0.000611277814374015,1450.747969563,0.504017788183588,0.00863025712524901,0.51541390199093,"Positive"
"ENTPD4","protein_coding",417331,"NaturalKiller_Cell_Cytotoxicity",0.005,0.00272078371888186,1450.747969563,0.504017788183588,0.00863025712524901,0.51541390199093,"Positive"
"EOGT","protein_coding",205934,"TGFb_Family_Member_Receptor",0.009,0.00464185613348653,941.660938699754,0.678064636341965,0.000140462590433899,0.678804251381074,"Positive"
"EOGT","protein_coding",40934,"BCRSignalingPathway",0.003,0.00170363070907144,941.660938699754,0.678064636341965,0.000140462590433899,0.678804251381074,"Positive"
"EOGT","protein_coding",10934,"Antigen_Processing_and_Presentation",0.005,0.00272078371888186,941.660938699754,0.678064636341965,0.000140462590433899,0.678804251381074,"Positive"
"EOMES","protein_coding",205971,"TGFb_Family_Member_Receptor",0.001,0.000611277814374015,955.663332475953,0.673277493170614,0.000163021518927345,0.674065685526594,"Positive"
"ESYT2","protein_coding",184759,"TGFb_Family_Member",0.008,0.00417359653127633,1112.69017696619,0.619593101891901,0.000734270496500645,0.621973291479001,"Positive"
"ESYT2","protein_coding",199759,"TGFb_Family_Member_Receptor",0.005,0.00272078371888186,1112.69017696619,0.619593101891901,0.000734270496500645,0.621973291479001,"Positive"
"ESYT2","protein_coding",214759,"TNF_Family_Members",0.009,0.00464185613348653,1112.69017696619,0.619593101891901,0.000734270496500645,0.621973291479001,"Positive"
"ETV3","protein_coding",34658,"BCRSignalingPathway",0.007,0.00369690897545551,1224.70932717578,0.581295956521099,0.00183736812075769,0.585716576460903,"Positive"
"ETV3","protein_coding",49658,"Chemokines",0.005,0.00272078371888186,1224.70932717578,0.581295956521099,0.00183736812075769,0.585716576460903,"Positive"
"ETV3","protein_coding",19658,"Antimicrobials",0.003,0.00170363070907144,1224.70932717578,0.581295956521099,0.00183736812075769,0.585716576460903,"Positive"
"FAM111A","protein_coding",11875,"Antigen_Processing_and_Presentation",0.003,0.00170363070907144,1238.71172095198,0.576508813349749,0.00204461921796428,0.58121986222103,"Positive"
"FAM111A","protein_coding",71875,"Chemokine_Receptors",0.003,0.00170363070907144,1238.71172095198,0.576508813349749,0.00204461921796428,0.58121986222103,"Positive"
"FAM111A","protein_coding",236875,"TNF_Family_Members_Receptors",0.002,0.00117035193144039,1238.71172095198,0.576508813349749,0.00204461921796428,0.58121986222103,"Positive"
"FAM111A","protein_coding",26875,"Antimicrobials",0.002,0.00117035193144039,1238.71172095198,0.576508813349749,0.00204461921796428,0.58121986222103,"Positive"
"FAM111A","protein_coding",221875,"TNF_Family_Members",0.005,0.00272078371888186,1238.71172095198,0.576508813349749,0.00204461921796428,0.58121986222103,"Positive"
